S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,5985068,Maa shakti constructions,18-Mar-2026 01:32 PM,Rejected-Finance,ABOVE,09-Apr-2026 03:36 PM,1.0,5983633.0,M/S SUSHIL KUMAR CONTRACTOR,INR,"1,070,660.64",Directorate of Local Bodies UP||Nagar Palika Parishad Dataganj Badaun,2026_DOLBU_1119560_6,371/NPPDATAGANJ/2025-26,CIVIL_WORK,09-Apr-2026,"INR 1,070,660.64",90.0,Vikas Anand,10-Apr-2026 03:33 PM,W9560_6.pdf (638.00 KB),TAHESIL PARISAR KE PASS TIRAHA PETROL PUMP KE NIKAT CC ROAD KARYE,vikas anand,Internal,THREE,Vikas Anand,09-Apr-2026 03:36 PM,finsummary_2081868.pdf (189.05 KB),Technical,as per document,Vikas Anand,04-Apr-2026 05:25 PM,technical_2081868.pdf,vikas anand,Internal,Three,Vikas Anand,04-Apr-2026 05:48 PM,04-Apr-2026 06:00 PM,techsummary_2081868.pdf (189.05 KB),Finance,as per document,Vikas Anand,09-Apr-2026 11:59 AM,finance_2081868.pdf,BOQ Comparative Chart,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Dataganj Badaun,371/NPPDATAGANJ/2025-26,2026_DOLBU_1119560_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,24-Feb-2026 10:00 AM,19-Mar-2026 12:00 PM,24-Feb-2026 10:00 AM,18-Mar-2026 05:00 PM,NA ,NA ,24-Feb-2026 10:00 AM,18-Mar-2026 05:00 PM,04-Apr-2026 06:00 PM,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,EXECUTIVE OFFICER,NPP DATAGANJ,1.0,date corrigendum,Date,,CIVIL_WORK,NPP DATAGANJ KE ANTERGAT TAHESIL DATAGANJ PRISHAR KE PASS TIRAHA PETROL PUMP KE NIKAT CC ROAD KA NIRMAN KARYE,Please refer Tender documents. ,NA ,"10,73,344",Civil Works,NA ,Tender,90.0,90.0,ward no 17,243635.0,NA ,NA ,NA ,NPP DATAGANJ,No ,No,1,BG - Bank Guarantee,"1,07,334",Yes,fixed,,EXECUTIVE OFFICER,Npp dataganj,"1,298",EXECUTIVE OFFICER,npp dataganj,Yes,AOC
2,5985324,MS KRISHNA DEVI THEKEDAR,18-Mar-2026 02:39 PM,Rejected-Finance,ABOVE,09-Apr-2026 03:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,AOC
3,5983633,M/S SUSHIL KUMAR CONTRACTOR,18-Mar-2026 01:15 AM,Accepted-AOC,OK,10-Apr-2026 03:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,AOC
