Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad||Unit-29 Gorakhpur,2026_UPPRC_1106774_2,38/PM/PCL/SDN-23/2025-26,Renovation Work of Rajkiya Uchchatar Madhyamic Vidyalaya At Sikandaerpur Distt Basti,1.0,5832719.0,M/S KUNWAR SINGH,INR,"1,127,368.082",1,5832934,M/S A.S.BUILDERS & DEVELOPERS,30-Jan-2026 02:11 PM,Rejected-AOC,-,13-Apr-2026 04:54 PM,13-Apr-2026,"INR 1,127,368.082",90.0,Chauthi Ram,13-Apr-2026 04:54 PM,LOA.pdf (330.00 KB),-,1.0,Tender Revocation,Tender Revocation,13-Apr-2026 03:35 PM,LOA.pdf ,312.51,Financial Opening,Project Manager,Internal,Attached,Chauthi Ram,13-Apr-2026 04:27 PM,finsummary_2050925.pdf (3143.40 KB),Technical,Attached,Chauthi Ram,28-Feb-2026 11:44 AM,technical_2050925.pdf,Project Manager,Internal,Attached,Chauthi Ram,28-Feb-2026 11:47 AM,28-Feb-2026 03:00 PM,techsummary_2050925.pdf (3126.81 KB),Finance,Attached,Chauthi Ram,13-Apr-2026 04:23 PM,finance_2050925.pdf,BOQ Comparative Chart,AOC,1,Fee/PreQual/Technical,.pdf,Bid Documents,Project Manager,"Project Manager, Unit-23, U.P. Projects Corporation Ltd., Front of PWD Office Basdilia, Nagar Palika Siddharthnagar Siddharthnagar",29-Jan-2026 11:00 AM,04-Feb-2026 03:00 PM,29-Jan-2026 11:00 AM,04-Feb-2026 02:00 PM,NA ,NA ,29-Jan-2026 11:00 AM,04-Feb-2026 02:00 PM,28-Feb-2026 03:00 PM,"24,000",No,fixed,,Nil,Nil,Renovation Work of Rajkiya Uchchatar Madhyamic Vidyalaya At Sikandaerpur Distt Basti,Renovation Work of Rajkiya Uchchatar Madhyamic Vidyalaya At Sikandaerpur Distt Basti,Please Refer Bid Documents ,NA ,"11,88,000",Civil Works,NA ,Tender,90.0,90.0,Sikandaerpur Distt Basti,272129.0,Siddhharthnagar ,"Project Manager, Unit-23, U.P. Projects Corporation Ltd., Front of PWD Office Basdilia, Nagar Palika Siddharthnagar Siddharthnagar  ",03-Feb-2026 11:00 AM ,Siddharthnagar,No ,No,1.0,SBI Bank,"5,900",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad||Unit-29 Gorakhpur,38/PM/PCL/SDN-23/2025-26,2026_UPPRC_1106774_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,5832719,M/S KUNWAR SINGH,30-Jan-2026 01:54 PM,Accepted-AOC,-,13-Apr-2026 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
