EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"3,37,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,Executive Engineer,"I. D. Auraiya, Dibiyapur",1.0,SBI Bank,354.0,Nil,Nil,No,Silt clearance of Parwaha Drain from km. 0.000 to km. 28.876,Silt clearance of Parwaha Drain from km. 0.000 to km. 28.876 from Poclain Machine,Please refer Tender documents. ,NA ,"33,69,000",Civil Works,NA ,Tender,90.0,NA ,Dibiyapur,206244.0,NA ,NA ,NA ,"I. D. Auraiya, Dibiyapur",No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||ID, auriya",02/EE/2025-26,2026_UPIDC_1115596_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,13-Feb-2026 12:00 PM,19-Feb-2026 12:30 PM,13-Feb-2026 12:30 PM,19-Feb-2026 10:00 AM,NA ,NA ,13-Feb-2026 12:30 PM,19-Feb-2026 10:00 AM,27-Feb-2026 10:00 AM,AOC,Technical,Admitted,SANJAY KUMAR,20-Feb-2026 10:05 AM,,EE,Internal,,SANJAY KUMAR,25-Apr-2026 12:34 PM,finsummary_2070248.pdf (1805.48 KB),Finance,Admitted,SANJAY KUMAR,25-Apr-2026 12:02 PM,,BOQ Comparative Chart,EE,Internal,,SANJAY KUMAR,25-Feb-2026 09:57 PM,27-Feb-2026 10:00 AM,techsummary_2070248.pdf (746.68 KB),25-Apr-2026,"INR 3,344,038.81",20.0,SANJAY KUMAR,25-Apr-2026 12:49 PM,parwahdrain.pdf (1245.00 KB),1.0,5892973.0,M/s PARI ENTERPRISES,INR,"3,344,038.81","U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||ID, auriya",2026_UPIDC_1115596_1,02/EE/2025-26,Silt clearance of Parwaha Drain from km. 0.000 to km. 28.876,1,5893100,ASHOK KUMAR THEKEDAR,19-Feb-2026 12:51 AM,Rejected-Finance,Higher rate,25-Apr-2026 12:34 PM,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5874886,ATUL YADAV CONTRACTOR,18-Feb-2026 09:05 PM,Rejected-Technical,Non Responsive,25-Feb-2026 09:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5893165,M/S ARVIND KUMAR DUBEY,19-Feb-2026 02:17 AM,Rejected-Finance,Higher rate,25-Apr-2026 12:34 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5893336,M/S DEEPAK CONSTRUCTIONS,18-Feb-2026 05:29 PM,Rejected-Technical,Non Responsive,25-Feb-2026 09:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5874297,M/S KEDAR SINGH YADAV AND SONS,17-Feb-2026 02:24 PM,Rejected-Technical,Non Responsive,25-Feb-2026 09:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5892973,M/s PARI ENTERPRISES,19-Feb-2026 12:40 AM,Accepted-AOC,Work is completed,25-Apr-2026 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5893031,M/s Shree Dauji Enterprises,19-Feb-2026 12:23 AM,Rejected-Technical,Non Responsive,25-Feb-2026 09:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5895401,RADHA CONSTRUCTION,19-Feb-2026 09:27 AM,Rejected-Technical,Non Responsive,25-Feb-2026 09:57 PM,AOC
