Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"Kanpur Municipal Corporation, Kanpur, UP",1115/AA-2/25-26,2026_NNKAN_1119148_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,"1,180",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Certificateofnon-pending5workasperthecontractonstamppaperofRs.100as perSerialNo.14oftenderconditions,"99,941",No,percentage,10.0%,Nil,Nil,Work of installing net on the eastern side of the pond located in front of Mahadevan Temple in Ward-63 Under zone-2.,Work of installing net on the eastern side of the pond located in front of Mahadevan Temple in Ward-63 Under zone-2.,Please refer Tender documents. ,NA ,"9,99,411",Civil Works,NA ,Tender,45.0,NA ,Zone 02,208011.0,NA ,NA ,NA ,Motijheel Kanpur,No ,No,23-Feb-2026 09:00 AM,25-Feb-2026 09:00 AM,23-Feb-2026 09:00 AM,25-Feb-2026 09:00 AM,NA ,NA ,23-Feb-2026 09:00 AM,25-Feb-2026 09:00 AM,Chief Engineer KMC,Motijheel,1.0,SBI Bank,AOC,CE,Internal,,DIVAKAR BHASKAR,24-Mar-2026 05:34 PM,techsummary_2080562.pdf (194.18 KB),CE,Internal,,DIVAKAR BHASKAR,24-Mar-2026 05:45 PM,finsummary_2080562.pdf (194.18 KB),Finance,M/s GANESH and COMPANY,DIVAKAR BHASKAR,24-Mar-2026 05:27 PM,,BOQ Comparative Chart,18-Apr-2026,"INR 834,254",45.0,DIVAKAR BHASKAR,28-Apr-2026 03:15 PM,1119148ganesh.pdf (262.00 KB),1,5920750,M/s GANESH & COMPANY,25-Feb-2026 07:27 AM,Accepted-AOC,aoc,28-Apr-2026 03:15 PM,1.0,5920750.0,M/s GANESH & COMPANY,INR,"834,254","Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1119148_1,1115/AA-2/25-26,Work of installing net on the eastern side of the pond located in front of Mahadevan Temple in Ward-63 Under zone-2.,AOC
,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5927386,SHANKER BUILDERS,25-Feb-2026 06:42 AM,Rejected-Finance,L3,24-Mar-2026 05:45 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5920790,SHREE GIRIRAJ INDUSTRIES,24-Feb-2026 12:17 AM,Rejected-Finance,L2,24-Mar-2026 05:45 PM,,,,,,,,,,AOC
