Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",2026_UPIDC_1122500_9,08/EE/25-26,Construction Of Out fall At Km. 15.100 Of Kundarki Dy. under M.G.CSTAGE-II IN DIST MORADABAD,1.0,5969631.0,AMAR CONSTRUCTION COMPANY,INR,"1,685,047.68",1,5967086,ABHISHEK ASSOCIATES,12-Mar-2026 05:34 PM,Rejected-Finance,L2,21-Apr-2026 03:06 PM,21-Apr-2026,"INR 1,685,047.68",25.0,SYED SHAHNAWAZ ALI KIRMANI,21-Apr-2026 03:09 PM,bidcomtt.pdf (672.00 KB),AOC,S.S.A. KIRMANI,Internal,EEMGCCD14,SYED SHAHNAWAZ ALI KIRMANI,21-Apr-2026 03:06 PM,finsummary_2090536.pdf (672.35 KB),Technical,Technical,SYED SHAHNAWAZ ALI KIRMANI,16-Mar-2026 05:52 PM,,S.S.A. KIRMANI,Internal,MANOJKUMAREE13,SYED SHAHNAWAZ ALI KIRMANI,17-Mar-2026 11:42 AM,18-Mar-2026 12:00 PM,techsummary_2090536.pdf (672.35 KB),Finance,Finance,SYED SHAHNAWAZ ALI KIRMANI,21-Apr-2026 03:02 PM,,BOQ Comparative Chart,AOC,1.0,Fee/PreQual/Technical,.pdf,tacnical,EE,EEMGCCD4 AMROHA,"42,000",No,percentage,2.0%,Nil,Nil,07-Mar-2026 04:00 PM,13-Mar-2026 11:00 AM,07-Mar-2026 04:00 PM,13-Mar-2026 10:00 AM,NA ,NA ,07-Mar-2026 04:00 PM,13-Mar-2026 10:00 AM,18-Mar-2026 12:00 PM,"2,354",Nil,Nil,No,Construction Of Out fall At Km. 15.100 Of Kundarki Dy. under M.G.CSTAGE-II IN DIST MORADABAD,Construction Of Out fall At Km. 15.100 Of Kundarki Dy. under M.G.CSTAGE-II IN DIST MORADABAD,Please refer Tender documents. ,NA ,"21,00,000",Civil Works - Canal,NA ,Tender,90.0,NA ,AMROHA,244222.0,NA ,NA ,NA ,EEMGCCD4 AMROHA,No ,No,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",08/EE/25-26,2026_UPIDC_1122500_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,5969631,AMAR CONSTRUCTION COMPANY,13-Mar-2026 09:42 AM,Accepted-AOC,AOC,21-Apr-2026 03:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5969456,M/S SAVERA BUILDCON,13-Mar-2026 07:41 AM,Rejected-Technical,reject,17-Mar-2026 11:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5969313,S R CONTRACTORS,13-Mar-2026 09:18 AM,Rejected-Technical,reject,17-Mar-2026 11:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
