Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
BDO NAGRA,BDO OFFICE NAGRA,1,DD - Demand Draft,"50,000",No,fixed,,BDO NAGRA,NAGRA,"VRIHAD GAUSHALA KARAUDI, VIKAS KHAND NAGRA ME BHUSA AVM PASUAHAR KE APURTI","VRIHAD GAUSHALA KARAUDI, VIKAS KHAND NAGRA ME BHUSA AVM PASUAHAR KE APURTI",PLEASE REFER NIT DOC ,NA ,,Food Products,NA ,Tender,90.0,365.0,KARAUDI,221711.0,NA ,NA ,NA ,BDO OFFICE NAGRA,No ,No,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Nagra,1295 Date 25.03.2026 Bhusa_pasuahar purchase,2026_RDUP_1130579_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Offline,No,No,No,"1,000",BDO NAGRA,NAGRA,No,26-Mar-2026 11:30 AM,01-Apr-2026 12:00 PM,26-Mar-2026 11:30 AM,31-Mar-2026 05:00 PM,NA ,NA ,26-Mar-2026 11:30 AM,31-Mar-2026 05:00 PM,02-Apr-2026 10:00 AM,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC,1.0,6023152.0,BABA NEEM KAROLI ENTERPRISES,30-Mar-2026 09:39 PM,Rejected-AOC,L2,02-Apr-2026 06:01 PM,02-Apr-2026,"INR 2,046",365.0,ABHINENDRA SINGH,02-Apr-2026 06:01 PM,boqcomparativechart.pdf (58.00 KB),AOC,"BDO, JE RED, ACCOUNTANT",Internal,"BDO, JE RED, ACCOUNTANT",ABHINENDRA SINGH,01-Apr-2026 07:43 PM,02-Apr-2026 10:00 AM,techsummary_2109039.pdf (281.48 KB),Finance,Bid Opening Summary,ABHINENDRA SINGH,02-Apr-2026 05:47 PM,,BOQ Comparative Chart,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Nagra,2026_RDUP_1130579_1,1295 Date 25.03.2026 Bhusa_pasuahar purchase,"VRIHAD GAUSHALA KARAUDI, VIKAS KHAND NAGRA ME BHUSA AVM PASUAHAR KE APURTI",Technical,Bid Opening Summary,ABHINENDRA SINGH,01-Apr-2026 07:20 PM,,"BDO, JE RED, ACCOUNTANT",Internal,"BDO, JE RED, ACCOUNTANT",ABHINENDRA SINGH,02-Apr-2026 05:55 PM,finsummary_2109039.pdf (281.48 KB),1.0,6023122.0,LAKSHMINA ENTERPRISES,INR,"2,046",AOC
,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC,2.0,6023122.0,LAKSHMINA ENTERPRISES,30-Mar-2026 10:49 PM,Accepted-AOC,L1,02-Apr-2026 06:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
