Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",05/SE/2025-26,2026_UPIDC_1122376_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Anti Erosion Work For Protection Of Group Of Villages Madariya,Mallahtoli and Gola Town At The Left Bank Of Saryu River In District Gorakhpur.",Anti Erosion Work For Protection Of Group Of Villages Madariya Mallahtoli and Gola Town At The Left Bank Of Saryu River In District Gorakhpur.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,GORAKHPUR,273001.0,GORAKHPUR ,"OFFICE OF SUPERINTENDING ENGINEER, GANDAK IRRIGATION WORKS CIRCLE-2, GORAKHPUR(U.P) ",07-Mar-2026 11:00 AM ,GORAKHPUR,No ,No,1.0,SBI Bank,"5,532",Nil,Nil,No,"8,40,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technica,SUPERINTENDING ENGINEER,"GANDAK IRRIGATION WORKS CIRCLE-2, GORAKHPUR(U.P)",07-Mar-2026 09:00 AM,13-Mar-2026 03:00 PM,07-Mar-2026 10:00 AM,13-Mar-2026 02:00 PM,NA ,NA ,07-Mar-2026 10:00 AM,13-Mar-2026 02:00 PM,26-Mar-2026 05:00 PM,AOC,J.P. Singh,Internal,Alok Kumar,Jaya Prakash Singh,04-Apr-2026 11:58 AM,finsummary_2089930.pdf (293.72 KB),Technical,AS UPLOADED,Jaya Prakash Singh,24-Mar-2026 04:34 PM,,J.P. Singh,Internal,Alok Kumar,Jaya Prakash Singh,24-Mar-2026 04:42 PM,26-Mar-2026 05:00 PM,techsummary_2089930.pdf (1689.28 KB),Finance,AS UPLOADED,Jaya Prakash Singh,04-Apr-2026 11:49 AM,,BOQ Comparative Chart,1.0,5969786.0,M/s Singh Traders,INR,"34,840,749.6","U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",2026_UPIDC_1122376_7,05/SE/2025-26,"Anti Erosion Work For Protection Of Group Of Villages Madariya,Mallahtoli and Gola Town At The Left Bank Of Saryu River In District Gorakhpur.",1,5964661,M/S MILAN CONSTRUCTIONS,13-Mar-2026 11:33 AM,Rejected-AOC,AS UPLOADED,09-Apr-2026 05:44 PM,08-Apr-2026,"INR 34,840,749.6",90.0,Jaya Prakash Singh,09-Apr-2026 05:44 PM,11.pdf (516.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5964141,M/S RAJENDRA CHAND,13-Mar-2026 12:10 PM,Rejected-AOC,AS UPLOADED,09-Apr-2026 05:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5969786,M/s Singh Traders,13-Mar-2026 11:17 AM,Accepted-AOC,AS UPLOADED,09-Apr-2026 05:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5969233,NAGENDRA PRATAP SINGH,13-Mar-2026 01:35 AM,Rejected-AOC,AS UPLOADED,09-Apr-2026 05:44 PM,,,,,,,AOC
