S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,6014434.0,RUDRA CONSTRUCTION & SUPPLIERS,INR,"399,680","SHRAWAN PRASAD GUPTA, BDO MK GOND, JE RED DEEPAK KUMAR, JE MI",Internal,,SRAWAN PRASAD GUPTA,17-Apr-2026 06:06 PM,finsummary_2105799.pdf (81.52 KB),Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Pandah,2026_RDUP_1128948_1,1086 Date 21-03-2026 Lot no - 16,graam panchaayat banakata kala mein hansanaath maastar ke ghar se men rod tak soling,Technical,Bid Opening Summary,SRAWAN PRASAD GUPTA,15-Apr-2026 05:43 PM,,Finance,Bid Opening Summary,SRAWAN PRASAD GUPTA,17-Apr-2026 05:59 PM,,BOQ Comparative Chart,"SHRAWAN PRASAD GUPTA, BDO MK GOND, JE RED DEEPAK KUMAR, JE MI",Internal,"SHRAWAN PRASAD GUPTA, BDO MK GOND, JE RED DEEPAK KUMAR, JE MI",SRAWAN PRASAD GUPTA,15-Apr-2026 05:52 PM,16-Apr-2026 10:00 AM,techsummary_2105799.pdf (81.52 KB),17-Apr-2026,"INR 399,680",90.0,SRAWAN PRASAD GUPTA,18-Apr-2026 01:30 PM,16.pdf (58.00 KB),AOC,1.0,6019189.0,DIWAN YADAV,29-Mar-2026 06:24 PM,Rejected-AOC,L2,18-Apr-2026 01:30 PM,AOC,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,BDO PANDAH,BDO OFFICE PANDAH,"8,000",No,fixed,,BDO PANDAH,PANDAH,354.0,BDO PANDAH,PANDAH,No,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Pandah,1086 Date 21-03-2026 Lot no - 16,2026_RDUP_1128948_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,23-Mar-2026 11:00 AM,30-Mar-2026 04:00 PM,23-Mar-2026 11:00 AM,30-Mar-2026 03:00 PM,NA ,NA ,23-Mar-2026 11:00 AM,30-Mar-2026 03:00 PM,16-Apr-2026 10:00 AM,1,DD - Demand Draft,graam panchaayat banakata kala mein hansanaath maastar ke ghar se men rod tak soling,graam panchaayat banakata kala mein hansanaath maastar ke ghar se men rod tak soling,NIT ,NA ,"4,00,000",Civil Works,NA ,Tender,90.0,90.0,KP PANDAH,277303.0,NA ,NA ,NA ,BDO OFFICE PANDAH,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6014434.0,RUDRA CONSTRUCTION & SUPPLIERS,27-Mar-2026 07:41 PM,Accepted-AOC,L1,18-Apr-2026 01:30 PM,AOC,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6018967.0,SRI ABHAY NARAYAN YADAV,29-Mar-2026 05:53 PM,Rejected-AOC,L3,18-Apr-2026 01:30 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,AOC
