Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
770.0,Nil,Nil,No,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,281/E-Tender/2025-26 dt. 09.02.2026,2026_PWDBL_1115187_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,16-Feb-2026 09:00 AM,21-Feb-2026 12:30 PM,16-Feb-2026 09:00 AM,21-Feb-2026 12:00 PM,NA ,NA ,16-Feb-2026 09:00 AM,21-Feb-2026 12:00 PM,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,"VVIP Guest House (Saket), Mahatma Gandhi Marg me civil anurakshan ka karya.","VVIP Guest House (Saket), Mahatma Gandhi Marg me civil anurakshan ka karya.",Please refer Tender documents. ,NA ,"3,50,000",Civil Works - Buildings,NA ,Tender,90.0,90.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,17-Feb-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,"35,000",No,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,AOC,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1115187_12,281/E-Tender/2025-26 dt. 09.02.2026,"VVIP Guest House (Saket), Mahatma Gandhi Marg me civil anurakshan ka karya.",1,5898349,AMIT ENTERPRISES,20-Feb-2026 09:42 PM,Rejected-Finance,Financial bid Rejected due to L2,18-Apr-2026 05:13 PM,1.0,5898400.0,Swatantra Kumar Jain,INR,"345,506.34",EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,18-Apr-2026 05:13 PM,finsummary_2070707.pdf (2588.76 KB),18-Apr-2026,"INR 345,506.34",90.0,DILIP KUMAR,18-Apr-2026 05:17 PM,475.pdf (1352.00 KB),AOC for Acceptance No 475 date 12.03.2026,Finance,Evaluation Letter,DILIP KUMAR,10-Mar-2026 02:51 PM,finance_2070707.pdf,BOQ Comparative Chart,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,18-Apr-2026 05:08 PM,techsummary_2070707.pdf (2588.76 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,2,5898400,Swatantra Kumar Jain,20-Feb-2026 09:36 PM,Accepted-AOC,Financial bid is accepted at the Price Rs. 345506.34 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,18-Apr-2026 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
