Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate of Local Bodies UP||Nagar Palika Parishad Pukhrayan Kanpur Dehat,2026_DOLBU_1125690_1,1068/NPPP/E-TENDER-sevrage and jal nikasi-13.03.26,Construction of RCC Nala from Alahabadi Hotel to Guljareshwar Mandir in ward No. 20 Subhash Nagar at Nagar palika Parishad Pukhrayan,1.0,6005967.0,M/S BALVEER SINGH,INR,"4,963,754",1,6005967,M/S BALVEER SINGH,25-Mar-2026 09:22 AM,Accepted-AOC,LOWDE BID,07-Apr-2026 05:29 PM,28-Mar-2026,"INR 4,963,754",180.0,ajay kumar,07-Apr-2026 05:29 PM,4963754BAB.pdf (231.00 KB),LOWER BID,AJAY KUMAR-EO,Internal,ABHISHEK KUMAR (JE) AND JEETENDRA KUMAR (CLERK),Jeetendra Kumar,28-Mar-2026 12:48 PM,28-Mar-2026 01:00 PM,techsummary_2098668.pdf (70.03 KB),Finance,ALL BIDS ADMITTED,ajay kumar,28-Mar-2026 01:43 PM,,BOQ Comparative Chart,AJAY KUMAR-EO,Internal,ABHISHEK KUMAR (JE) AND JEETENDRA KUMAR (CLERK),ajay kumar,28-Mar-2026 01:58 PM,finsummary_2098668.pdf (71.10 KB),Technical,ALL BIDS ADMITTED,Jeetendra Kumar,28-Mar-2026 12:38 PM,,AOC,1.0,RTGS - RTGS Payment,1.0,Fee/PreQual/Technical,.pdf,tech. bid,16-Mar-2026 01:00 PM,26-Mar-2026 01:00 PM,16-Mar-2026 01:00 PM,25-Mar-2026 01:00 PM,NA ,NA ,16-Mar-2026 01:00 PM,25-Mar-2026 01:00 PM,28-Mar-2026 01:00 PM,EXECUTIVE OFFICER,NAGAR PALIKA PARISHAD PUKHRAYAN,"5,00,630",No,fixed,,EXECUTIVE OFFICER,NAGAR PALIKA PARISHAD PUKHRAYAN,"6,408",EXECUTIVE OFFICER,NAGAR PALIKA PARISHAD PUKHRAYAN,No,Directorate of Local Bodies UP||Nagar Palika Parishad Pukhrayan Kanpur Dehat,1068/NPPP/E-TENDER-sevrage and jal nikasi-13.03.26,2026_DOLBU_1125690_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Construction of RCC Nala from Alahabadi Hotel to Guljareshwar Mandir in ward No. 20 Subhash Nagar at Nagar palika Parishad Pukhrayan,Construction of RCC Nala from Alahabadi Hotel to Guljareshwar Mandir in ward No. 20 Subhash Nagar at Nagar palika Parishad Pukhrayan,Please refer Tender documents. ,NA ,"50,06,307",Civil Works,NA ,Tender,180.0,180.0,NAGAR PALIKA PARISHAD PUKHRAYAN,209111.0,NA ,NA ,NA ,NAGAR PALIKA PARISHAD PUKHRAYAN,No ,No,AOC
,,,,,,,,,2,6006220,SS INFRATECH,25-Mar-2026 10:29 AM,Rejected-Finance,HIGH RATE,28-Mar-2026 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,finance bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6004057,SURYA CONSTRUCTIONS,24-Mar-2026 04:29 PM,Rejected-Finance,HIGH RATE,28-Mar-2026 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
