Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical,"94,120",Yes,percentage,10.0%,Nil,Nil,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,1.0,SBI Bank,826.0,Nil,Nil,No,Work of setup from lekha vibhag new zonal office,Work of setup from lekha vibhag new zonal office,Please refer Tender documents. ,NA ,"9,41,200",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,16-Feb-2026 03:00 PM,03-Mar-2026 11:00 AM,16-Feb-2026 03:00 PM,02-Mar-2026 03:00 PM,NA ,NA ,16-Feb-2026 03:00 PM,02-Mar-2026 03:00 PM,19-Mar-2026 12:00 PM,Saharanpur Municipal Corporation Saharanpur UP,5989 B,2026_NNSAH_1115808_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,Admitted,Madan Pal,19-Mar-2026 12:10 PM,finance_2070824.pdf,BOQ Comparative Chart,Alok Shrivastav,Internal,,Madan Pal,19-Mar-2026 11:59 AM,19-Mar-2026 12:00 PM,techsummary_2070824.pdf (22.86 KB),Technical,Admitted,Madan Pal,16-Mar-2026 02:07 PM,technical_2070824.pdf,CE NNS,Internal,,Sandeep kumar Misra,17-Apr-2026 06:03 PM,finsummary_2070824.pdf (22.89 KB),17-Apr-2026,"INR 884,539",30.0,Sandeep kumar Misra,17-Apr-2026 06:14 PM,5989acceptance.pdf (433.00 KB),1,5943780,HARSHITA ENTERPRISES,02-Mar-2026 12:49 PM,Accepted-AOC,L1,17-Apr-2026 06:14 PM,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1115808_1,5989 B,Work of setup from lekha vibhag new zonal office,1.0,5943780.0,HARSHITA ENTERPRISES,INR,"884,539",AOC
2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5944015,KARNIK ENTERPRISES,02-Mar-2026 02:32 PM,Rejected-AOC,L3,17-Apr-2026 06:14 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5943484,Shouriya Builders,02-Mar-2026 11:42 AM,Rejected-AOC,L2,17-Apr-2026 06:14 PM,,,,,,,,,,AOC
