S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,18-Feb-2026 11:00 AM,12-Mar-2026 11:00 AM,18-Feb-2026 11:00 AM,11-Mar-2026 03:00 PM,NA ,NA ,18-Feb-2026 11:00 AM,11-Mar-2026 03:00 PM,13-Mar-2026 06:55 PM,EO NPP DEORIA,NPP DEORIA,"2,816",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4084/Ni.Vi.-25-26/Deoria Dated 17-02-2026,2026_DOLBU_1117444_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,96,276",No,fixed,,Nil,Nil,WARD NO 25 ACHARYA RAMCHANDRA SHUKLA NAGAR ME ARVIND CHAURASIYA KE GHAR SE SURENDRA KUSHVAHA KE GHAR TAK RCC NALA NIRMAN KARYA,WARD NO 25 ACHARYA RAMCHANDRA SHUKLA NAGAR ME ARVIND CHAURASIYA KE GHAR SE SURENDRA KUSHVAHA KE GHAR TAK RCC NALA NIRMAN KARYA,Please refer Tender documents. ,NA ,"19,62,757",Civil Works,NA ,Tender,90.0,180.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,AOC,Finance,FINANCIAL BID OPENED,Jai Ram Yadav,16-Mar-2026 11:56 AM,,BOQ Comparative Chart,"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,13-Mar-2026 06:21 PM,13-Mar-2026 06:55 PM,techsummary_2076381.pdf (440.75 KB),Technical,TECHNICAL BID OPENED,Sanjay kumar Tiwari,13-Mar-2026 06:02 PM,,"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,16-Mar-2026 06:21 PM,finsummary_2076381.pdf (89.13 KB),28-Apr-2026,"INR 1,960,598",180.0,Sanjay kumar Tiwari,29-Apr-2026 03:16 PM,scan_0002.pdf (530.00 KB),Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1117444_6,Ref.4084/Ni.Vi.-25-26/Deoria Dated 17-02-2026,WARD NO 25 ACHARYA RAMCHANDRA SHUKLA NAGAR ME ARVIND CHAURASIYA KE GHAR SE SURENDRA KUSHVAHA KE GHAR TAK RCC NALA NIRMAN KARYA,1.0,5956239.0,M/S BARISTER MANI TRIPATHI,INR,"1,960,598",1,5956256,HARENDRA SINGH,08-Mar-2026 11:07 AM,Rejected-Finance,L2,16-Mar-2026 11:59 AM,AOC
,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5956239,M/S BARISTER MANI TRIPATHI,08-Mar-2026 10:41 AM,Accepted-AOC,L1,29-Apr-2026 03:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5956467,M/S DILIP NATH TRIPATHI THEKEDAR,08-Mar-2026 01:05 PM,Rejected-Finance,L3,16-Mar-2026 11:59 AM,AOC
