S.No,Instrument Type,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,FDR - Fixed Deposit,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Construction of a new RCC drain for water drainage from Shivani Marriage Hall to Bhopatpur Puliya.,Construction of a new RCC drain for water drainage from Shivani Marriage Hall to Bhopatpur Puliya.,Please refer Tender documents. ,NA ,"10,20,000",Construction Works,NA ,Tender,90.0,90.0,Nagar Panchayat Barkheda,262203.0,NA ,NA ,NA ,Nagar Panchayat Barkheda,No ,No,1.0,Date Corrigendum,Date,,"20,400",No,percentage,2.0%,Executive Officer,Nagar Panchayat Barkheda Pilibhit,10-Mar-2026 09:00 AM,26-Mar-2026 02:00 PM,10-Mar-2026 09:00 AM,26-Mar-2026 02:00 PM,NA ,NA ,10-Mar-2026 09:00 AM,26-Mar-2026 02:00 PM,30-Mar-2026 05:40 PM,"1,770",Executive Officer,Nagar Panchayat Barkheda Pilibhit,No,Executive Officer,Nagar Panchayat Barkheda Pilibhit,Directorate of Local Bodies UP||Nagar Panchayat Barkheda Pilibhit,180/NPB/2025-26,2026_DOLBU_1123169_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,AOC,Executive Officer,Internal,,Nagendra Pandey,01-Apr-2026 01:38 PM,finsummary_2092166.pdf (266.71 KB),Technical,3 bids Received,Nafis Ahmad,30-Mar-2026 04:47 PM,,Executive Officer,Internal,,Nagendra Pandey,30-Mar-2026 05:39 PM,30-Mar-2026 05:40 PM,techsummary_2092166.pdf (278.06 KB),Finance,3 Bids Received,Nafis Ahmad,01-Apr-2026 01:25 PM,,BOQ Comparative Chart,Directorate of Local Bodies UP||Nagar Panchayat Barkheda Pilibhit,2026_DOLBU_1123169_1,180/NPB/2025-26,Construction of a new RCC drain for water drainage from Shivani Marriage Hall to Bhopatpur Puliya.,1.0,6007673.0,M/S JAY AMBEY CONTRACTOR,INR,"999,541.5",1,6007673,M/S JAY AMBEY CONTRACTOR,25-Mar-2026 04:46 PM,Accepted-AOC,Accepted,01-Apr-2026 01:58 PM,01-Apr-2026,"INR 999,541.5",90.0,Nagendra Pandey,01-Apr-2026 01:58 PM,1.pdf (271.00 KB),AOC
2.0,RTGS - RTGS Payment,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6005567,M/s Moeen Hussain Thekedar,25-Mar-2026 02:13 AM,Rejected-Finance,Rejected,01-Apr-2026 01:38 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6005588,QUALITY CONSTRUCTION AND SUPPLIER,25-Mar-2026 02:38 AM,Rejected-Finance,Rejected,01-Apr-2026 01:38 PM,,,,,,,AOC
