Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"5,900",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,20/PM-10/UPPCL/2025-26/Dated 02.02.2026,2026_UPPRC_1112078_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Installation Work of New Transformer for Electric Connection of Newly Constructed Burn Unit Building of G.S.V.M. Medical College Kanpur Nagar, U.P.","Installation Work of New Transformer for Electric Connection of Newly Constructed Burn Unit Building of G.S.V.M. Medical College Kanpur Nagar, U.P.","Installation Work of New Transformer for Electric Connection of Newly Constructed Burn Unit Building of G.S.V.M. Medical College Kanpur Nagar, U.P. ",NA ,,Electrical Works,NA ,Tender,90.0,90.0,GSVM MEDICAL COLLEGE,208002.0,NA ,NA ,NA ,"PM,UNIT-10,UPPCL",No ,No,"44,000",Yes,fixed,,Nil,Nil,07-Mar-2026 09:00 AM,12-Mar-2026 04:00 PM,07-Mar-2026 09:00 AM,12-Mar-2026 03:00 PM,NA ,NA ,07-Mar-2026 09:00 AM,12-Mar-2026 03:00 PM,18-Mar-2026 09:00 AM,"PM,UNIT-10,UPPCL","Project Manager, U.P. Projects Corporation Ltd., Unit-10, Udayog Kunj Road Near Haluwakhada (Rajwaha) Nauraiya Kheda (Nahar Kothi), Dada Nagar, Kanpur",1.0,SBI Bank,AOC,Finance,Summary1112078_3,SATYA PRIYA,15-Apr-2026 10:45 AM,finance_2089886.pdf,BOQ Comparative Chart,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,KANPUR,ACCT.,UNIT-10,KANPUR",SATYA PRIYA,17-Mar-2026 01:08 PM,18-Mar-2026 09:00 AM,techsummary_2089886.pdf (1085.84 KB),Technical,Summary1112078_3,SATYA PRIYA,17-Mar-2026 01:04 PM,technical_2089886.pdf,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCOUNTANT,UNIT-10,KANPUR",SATYA PRIYA,15-Apr-2026 10:51 AM,finsummary_2089886.pdf (1085.84 KB),15-Apr-2026,"INR 2,155,561.69",90.0,SATYA PRIYA,15-Apr-2026 10:57 AM,LOA.pdf (629.00 KB),Accepted,1,5962388,Gaurav Construction,12-Mar-2026 12:54 PM,Accepted-AOC,L1,15-Apr-2026 10:57 AM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,2026_UPPRC_1112078_3,20/PM-10/UPPCL/2025-26/Dated 02.02.2026,"Installation Work of New Transformer for Electric Connection of Newly Constructed Burn Unit Building of G.S.V.M. Medical College Kanpur Nagar, U.P.",1.0,5962388.0,Gaurav Construction,INR,"2,155,561.69",AOC
,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5964754,trading engineers,12-Mar-2026 12:02 PM,Rejected-AOC,L2,15-Apr-2026 10:57 AM,,,,,,,,,,AOC
