Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Tender Stage
02-Apr-2026,"INR 1,008,798",90.0,Ramesh Bahadur Shahi,02-Apr-2026 02:04 PM,LOIMajhariya.pdf (1288.00 KB),M/s Shree Ram Makers Found L1,1.0,5985910.0,SHREE RAM MAKERS,INR,"1,008,798",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1124500_1,2425 /EE SKN /E-Tender / MLC Nidhi SKN /2025-26 Dated 12 -03-2026,Construction of Pravesh Dwara work at Gram Sabha Devariya Ganga Manjhariya Block Khalilabad Ke Dhanghata Mulhya Marg Se Manjhariya Gram Sabha Ke kathariya Jane wale Sampark Marg Par Purvjagna Shree Rugranarayan Mukundnarayan Distt Santkabir Nagar,1,5986366,M/S AANYA CONSTRUCTION,18-Mar-2026 07:57 PM,Rejected-Finance,L2,28-Mar-2026 07:38 PM,Technical,M/s SHREE RAM MAKERS and M/S AANYA CONSTRUCTION Found,Ramesh Bahadur Shahi,24-Mar-2026 05:35 PM,technical_2095533.pdf,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,28-Mar-2026 07:38 PM,finsummary_2095533.pdf (701.67 KB),Finance,SHREE RAM MAKERS Found L1,Ramesh Bahadur Shahi,28-Mar-2026 07:35 PM,finance_2095533.pdf,BOQ Comparative Chart,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,24-Mar-2026 05:36 PM,25-Mar-2026 09:00 AM,techsummary_2095533.pdf (407.07 KB),AOC,1,Fee/PreQual/Technical,.pdf,NIT,Construction of Pravesh Dwara work at Gram Sabha Devariya Ganga Manjhariya Block Khalilabad Ke Dhanghata Mulhya Marg Se Manjhariya Gram Sabha Ke kathariya Jane wale Sampark Marg Par Purvjagna Shree Rugranarayan Mukundnarayan Distt Santkabir Nagar,Construction of Pravesh Dwara work at Gram Sabha Devariya Ganga Manjhariya Block Khalilabad Ke Dhanghata Mulhya Marg Se Manjhariya Gram Sabha Ke kathariya Jane wale Sampark Marg Par Purvjagna Shree Rugranarayan Mukundnarayan Distt Santkabir Nagar,As Given in NIT ,NA ,"10,09,000",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",16-Mar-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,12-Mar-2026 06:00 PM,19-Mar-2026 02:00 PM,12-Mar-2026 06:00 PM,19-Mar-2026 01:00 PM,12-Mar-2026 06:00 PM ,19-Mar-2026 01:00 PM ,12-Mar-2026 06:00 PM,19-Mar-2026 01:00 PM,25-Mar-2026 09:00 AM,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2425 /EE SKN /E-Tender / MLC Nidhi SKN /2025-26 Dated 12 -03-2026,2026_SCIDC_1124500_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"20,500",No,fixed,,UPSCIDCO,BASTI,"1,652",UPSCIDCO,BASTI,No,1,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,2,5985910,SHREE RAM MAKERS,18-Mar-2026 05:19 PM,Accepted-AOC,L1,02-Apr-2026 02:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,AOC
