Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
809.0,adhishashi adhikari nagar palika parishad,sandila,No,Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,1342/NP/NV/RVA/2025-26,2026_DOLBU_1129035_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,EO and JE,sandila,23-Mar-2026 11:00 AM,13-Apr-2026 12:00 PM,23-Mar-2026 11:00 AM,13-Apr-2026 09:00 AM,NA ,NA ,23-Mar-2026 11:00 AM,13-Apr-2026 09:00 AM,20-Apr-2026 06:30 PM,1.0,Fee/PreQual/Technical,.pdf,tech,1,DD - Demand Draft,"68,500",No,fixed,,adhishashi adhikari nagar palika parishad,sandila,11-npp sandila me wn12 me badri prasad ke makan se idris tak va haseeb se suraj se sandeep se nagar palika market tak cc sadak va nali nirman karya,11-npp sandila me wn12 me badri prasad ke makan se idris tak va haseeb se suraj se sandeep se nagar palika market tak cc sadak va nali nirman karya,Please refer Tender documents. ,NA ,"8,09,000",Civil Works,NA ,Tender,30.0,60.0,nagar palika parishad sandila,241204.0,NA ,NA ,NA ,nagar palika parishad sandila,No ,No,AOC,eo and je,Internal,,Shiv Kumar,21-Apr-2026 06:04 PM,finsummary_2106064.pdf (148.12 KB),Technical,3 ADMITTED,Shiv Kumar,20-Apr-2026 06:04 PM,,eo and je,Internal,,Shiv Kumar,26-May-2026 06:04 PM,20-Apr-2026 06:30 PM,techsummary_2106064.pdf (108.07 KB),Finance,PARVEZ ALAM CONTRACTOR WINNER,Shiv Kumar,21-Apr-2026 02:07 PM,,BOQ Comparative Chart,1.0,6042347.0,M/S PARVEZ ALAM CONTRACTOR AND SUPPLIERS,12-Apr-2026 04:05 PM,Accepted-AOC,L1,21-Apr-2026 02:16 PM,1.0,6042347.0,M/S PARVEZ ALAM CONTRACTOR AND SUPPLIERS,INR,"624,062.6",Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,2026_DOLBU_1129035_1,1342/NP/NV/RVA/2025-26,11-npp sandila me wn12 me badri prasad ke makan se idris tak va haseeb se suraj se sandeep se nagar palika market tak cc sadak va nali nirman karya,21-Apr-2026,"INR 624,062.6",60.0,Shiv Kumar,26-May-2026 06:04 PM,11.pdf (148.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6041454.0,M/S SANJAY TIWARI CONTRACTOR,11-Apr-2026 05:17 PM,Rejected-AOC,L2,21-Apr-2026 02:16 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6042585.0,STAR BUILDERS & SUPPLIERS,12-Apr-2026 06:00 PM,Rejected-AOC,L3,21-Apr-2026 02:16 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
