Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
25-Feb-2026,"INR 2,158,786.87",45.0,BHAVISHYA KUMAR SAXENA,02-Apr-2026 01:12 PM,T23Beg.pdf (4593.00 KB),Award of contract.,1.0,5828199.0,M/S BEG ENTERPRISES,INR,"2,158,786.87",Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Pilibhit,2026_MVVNL_1108259_1,T-23/EDCP(W)/2025-26,T-23/EDCP(W)/2025-26,1,5828199,M/S BEG ENTERPRISES,27-Jan-2026 10:33 PM,Accepted-AOC,Lowest 1st,02-Apr-2026 01:13 PM,Finance,Financial Summary,BHAVISHYA KUMAR SAXENA,30-Jan-2026 03:47 PM,finance_2045864.pdf,BOQ Comparative Chart,Cheif,Internal,Zonal Committee,BHAVISHYA KUMAR SAXENA,29-Jan-2026 06:18 PM,29-Jan-2026 06:20 PM,techsummary_2045864.pdf (251.93 KB),Technical,Technical Summary,BHAVISHYA KUMAR SAXENA,29-Jan-2026 06:13 PM,technical_2045864.pdf,Cheif,Internal,Zonal Committee,BHAVISHYA KUMAR SAXENA,30-Jan-2026 03:51 PM,finsummary_2045864.pdf (251.93 KB),AOC,21-Jan-2026 04:40 PM,28-Jan-2026 02:00 PM,21-Jan-2026 04:40 PM,28-Jan-2026 12:00 PM,NA ,NA ,21-Jan-2026 04:40 PM,28-Jan-2026 12:00 PM,29-Jan-2026 06:20 PM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Pilibhit,T-23/EDCP(W)/2025-26,2026_MVVNL_1108259_1,Yes,Open Tender,Item Rate,Works,3.0,No,No,Offline,No,No,No,"22,260",No,fixed,,SE EDC,PILIBHIT,1.0,RTGS - RTGS Payment,1,Fee,.pdf,Invelope 1A,"3,540",SE EDC,PILIBHIT,No,SE EDC PILIBHIT,"Near Roadways bus stand, Pilibhit",T-23/EDCP(W)/2025-26,For the Work of installation of additional 10 KVA 16 KVA distribution transformers at various places under EDD-Pilibhit Puranpur Bisalpur in Business Plan 2025-26 Reserved amt. Rs. 10 Cr.,As per tender form ,NA ,"22,26,000",Miscellaneous Works,NA ,Tender,180.0,45.0,"Pilibhit, Puranpur and Bisalpur",262001.0,NA ,NA ,NA ,SE EDC PILIBHIT,No ,No,AOC
,,,,,,,,,,,,,,,,2,5828096,M/S HINA ELECTRICALS,27-Jan-2026 09:29 PM,Rejected-AOC,Lowest 3rd,02-Apr-2026 01:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PreQual/Technical,.pdf,Envelope 1B,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5828309,TYCOON ENGINEERS,28-Jan-2026 10:53 AM,Rejected-AOC,Lowest 2nd,02-Apr-2026 01:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,AOC
