Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
28-Apr-2026,"INR 834,285.78",60.0,Monika Umrao,28-Apr-2026 02:06 PM,3_boqcomparativechart.pdf (391.00 KB),FINANCIAL BID Evaluation Summary,Directorate of Local Bodies UP||Nagar Panchayat Madhogarh Jalaun,2026_DOLBU_1128025_1,03/312(01)/NPM/Peyjal Hetu Vyavstha Yojna /2025-26 Date 19.03.2026,"3-NP MADHOGARH KE ANTARGAT WARD NO 4 ME CHAR STHANO PAR (Lakshmanpura puliya ke pas, Chhoti Mata Mandir ke pas, Prathmik School ke pas evam Haidalpura Road par Pammi ke Ghar ke pas) PEYJAL APURTI KA KARYA",1.0,6038161.0,M/S JITENDRA PRATAP SINGH THEKEDAR,INR,"834,285.78",1.0,6038378.0,ASHUTOSH CONTRACTOR AND SUPPLIERS,09-Apr-2026 01:04 PM,Rejected-AOC,L2 REJECT,28-Apr-2026 02:06 PM,Technical,Tec Bid Opening Summary,Monika Umrao,27-Apr-2026 07:27 PM,technical_2103855.pdf,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Internal,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Monika Umrao,28-Apr-2026 01:01 PM,finsummary_2103855.pdf (476.53 KB),Finance,Fin. Bid Opening Summary,Monika Umrao,28-Apr-2026 12:21 PM,finance_2103855.pdf,BOQ Comparative Chart,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Internal,"Eo MONIKA UMRAO JE ANIL KUMAR, LIPIK AJAY DUBEY",Monika Umrao,27-Apr-2026 07:53 PM,28-Apr-2026 09:00 AM,techsummary_2103855.pdf (476.53 KB),AOC,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,NIT,Directorate of Local Bodies UP||Nagar Panchayat Madhogarh Jalaun,03/312(01)/NPM/Peyjal Hetu Vyavstha Yojna /2025-26 Date 19.03.2026,2026_DOLBU_1128025_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,236",EO,NP MADHOGARHA,Yes,"3-NP MADHOGARH KE ANTARGAT WARD NO 4 ME CHAR STHANO PAR (Lakshmanpura puliya ke pas, Chhoti Mata Mandir ke pas, Prathmik School ke pas evam Haidalpura Road par Pammi ke Ghar ke pas) PEYJAL APURTI KA KARYA","3-NP MADHOGARH KE ANTARGAT WARD NO 4 ME CHAR STHANO PAR (Lakshmanpura puliya ke pas, Chhoti Mata Mandir ke pas, Prathmik School ke pas evam Haidalpura Road par Pammi ke Ghar ke pas) PEYJAL APURTI KA KARYA",Please refer Tender documents. ,NA ,"8,35,958",Water Supply,NA ,Tender,21.0,60.0,NP MADHOGARHA,285126.0,NA ,NA ,NA ,NP MADHOGARHA,No ,No,EO,NP MADHOGARHA,20-Mar-2026 12:00 PM,10-Apr-2026 12:00 PM,20-Mar-2026 12:05 PM,09-Apr-2026 03:00 PM,NA ,NA ,20-Mar-2026 12:10 PM,09-Apr-2026 03:00 PM,28-Apr-2026 09:00 AM,"83,596",Yes,fixed,,EO,NP MADHOGARHA,AOC
,,,,,,,,,,,,,,,,2.0,6038318.0,M/S JAI SHRI BANKE BIHARI CONSTRUCTION,09-Apr-2026 01:00 PM,Rejected-AOC,L3 REJECT,28-Apr-2026 02:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,BC - Bankers Cheque,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,6038161.0,M/S JITENDRA PRATAP SINGH THEKEDAR,09-Apr-2026 11:43 AM,Accepted-AOC,L1 Accept,28-Apr-2026 02:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
