EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"9,82,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri",03/SE/2025-26,2026_UPIDC_1122699_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"2,715",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical,ANTI EROSION WORK NEAR BARA GURUDWARA BY REPLACING E.C. BAG STUD TO C.C. BLOCK STUD AT R/B OF RIVER MOHANA/KAURIALA IN DISTRICT - LAKHIMPUR-KHERI.,ANTI EROSION WORK NEAR BARA GURUDWARA BY REPLACING E.C. BAG STUD TO C.C. BLOCK STUD AT R/B OF RIVER MOHANA/KAURIALA IN DISTRICT - LAKHIMPUR-KHERI.,Please refer Tender documents. ,NA ,"4,90,69,000",Civil Works,NA ,Tender,90.0,90.0,Lakhimpur Kheri,262701.0,Lakhimpur ,SE Flood Circle Lakhimpur Kheri ,10-Mar-2026 01:00 PM ,SE Flood Circle Lakhimpur Kheri,No ,No,SE,SE Flood Circle Lakhimpur Kheri,09-Mar-2026 09:00 AM,16-Mar-2026 04:00 PM,09-Mar-2026 09:15 AM,16-Mar-2026 02:00 PM,NA ,NA ,09-Mar-2026 11:00 AM,16-Mar-2026 02:00 PM,24-Mar-2026 09:00 AM,AOC,Anil Kumar Niranjan,Internal,Om Prakash Verma,Anil Kumar Niranjan,21-Mar-2026 06:29 PM,24-Mar-2026 09:00 AM,techsummary_2090936.pdf (298.80 KB),Finance,Financial Evaluation,Anil Kumar Niranjan,25-Mar-2026 01:10 PM,,BOQ Comparative Chart,Anil Kumar Niranjan,Internal,om prakash verma,Anil Kumar Niranjan,25-Mar-2026 10:20 PM,finsummary_2090936.pdf (290.53 KB),Technical,Technical Evaluation,Anil Kumar Niranjan,16-Mar-2026 06:54 PM,,1.0,5971212.0,GSB DEVELOPERS PRIVATE LIMITED,INR,"31,769,759","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri",2026_UPIDC_1122699_5,03/SE/2025-26,ANTI EROSION WORK NEAR BARA GURUDWARA BY REPLACING E.C. BAG STUD TO C.C. BLOCK STUD AT R/B OF RIVER MOHANA/KAURIALA IN DISTRICT - LAKHIMPUR-KHERI.,1,5971212,GSB DEVELOPERS PRIVATE LIMITED,13-Mar-2026 09:22 PM,Accepted-AOC,Accepted,23-Apr-2026 01:48 PM,02-Apr-2026,"INR 31,769,759",90.0,Anil Kumar Niranjan,23-Apr-2026 01:47 PM,Lot05gsbbadaGurudwara.pdf (500.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5977659,M/S MAHALAXMI TRADERS,16-Mar-2026 01:55 PM,Rejected-Technical,Reject,21-Mar-2026 06:29 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5975723,M/S Singh Construction,16-Mar-2026 07:54 AM,Rejected-Finance,L2,25-Mar-2026 10:20 PM,,,,,,,,AOC
