Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
20-Apr-2026,"INR 1,581,258.52",90.0,Surendra Yadav,20-Apr-2026 01:24 PM,7Light004.pdf (1004.00 KB),l1,Technical,Summary,Narendra chaudhary,06-Mar-2026 11:32 AM,,Er Narendra Chaudhary,Internal,,Narendra chaudhary,06-Mar-2026 11:47 AM,06-Mar-2026 11:50 AM,techsummary_2074159.pdf (532.68 KB),1.0,5889581.0,RAJESH KUMAR PAL,INR,"1,581,258.52",Er Narendra Chaudhry,Internal,,Surendra Yadav,20-Apr-2026 01:23 PM,finsummary_2074159.pdf (1004.20 KB),Finance,Summary,Surendra Yadav,20-Apr-2026 01:18 PM,finance_2074159.pdf,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1116584_10,2074/red/tender/unnao/2025-26 Dt- 27-01-2026,7 Sthaloo per Electric High Mast Street Light ka Adhisthapan karye,1,5903463,M/S RAMESH SINGH,21-Feb-2026 02:52 AM,Rejected-AOC,l2,20-Apr-2026 01:24 PM,AOC,"32,000",Yes,fixed,,Nil,Nil,7 Sthaloo per Electric High Mast Street Light ka Adhisthapan karye,7 Sthaloo per Electric High Mast Street Light ka Adhisthapan karye,Plz Refer Doc ,NA ,"15,81,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,1.0,SBI Bank,16-Feb-2026 03:00 PM,21-Feb-2026 05:00 PM,16-Feb-2026 03:00 PM,21-Feb-2026 04:30 PM,NA ,NA ,16-Feb-2026 03:00 PM,21-Feb-2026 04:30 PM,06-Mar-2026 11:50 AM,Er Narendra Chaudhary,Vikash Bhawan Unnao,"1,000",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2074/red/tender/unnao/2025-26 Dt- 27-01-2026,2026_REDUP_1116584_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5889581,RAJESH KUMAR PAL,18-Feb-2026 08:44 AM,Accepted-AOC,l1,20-Apr-2026 01:24 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,AOC
