Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Directorate of Local Bodies UP||Nagar Palika Parishad Achnera Agra,438/NPPAchh,2026_DOLBU_1130104_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,tender document,executive officer,nagar palika parishad achhnera,25-Mar-2026 12:00 PM,29-Apr-2026 02:00 PM,25-Mar-2026 12:00 PM,29-Apr-2026 01:00 PM,NA ,NA ,25-Mar-2026 12:00 PM,29-Apr-2026 01:00 PM,30-Apr-2026 12:40 PM,"4,62,400",No,fixed,,executive officer,nagar palika parishad achhnera,1,DD - Demand Draft,swachh bharat mission 2.0 ke antargat nagar palika parishad achhnera mee legacy weast nistaran work 9425ton,swachh bharat mission 2.0 ke antargat nagar palika parishad achhnera mee legacy weast nistaran work 9425ton,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,nagar palika parishad achhnera,285310.0,NA ,NA ,NA ,nagar palika parishad achhnera,No ,No,"6,192",executive officer,nagar palika parishad achhnera,No,1.0,482/NPPAchh,Date,,AOC,executive Officer,Internal,"ramnivas, JE, rajendra singh cleark",Rajendra Singh,30-Apr-2026 03:45 PM,finsummary_2108191.pdf (279.18 KB),Technical,opn bid,Arun Kumar Yadav,30-Apr-2026 12:35 PM,technical_2108191.pdf,executive officer,Internal,"ramnivas, Je, rajendra singh, cleark",Arun Kumar Yadav,30-Apr-2026 12:36 PM,30-Apr-2026 12:40 PM,techsummary_2108191.pdf (280.70 KB),Finance,technical,Rajendra Singh,30-Apr-2026 03:42 PM,finance_2108191.pdf,BOQ Comparative Chart,Directorate of Local Bodies UP||Nagar Palika Parishad Achnera Agra,2026_DOLBU_1130104_1,438/NPPAchh,swachh bharat mission 2.0 ke antargat nagar palika parishad achhnera mee legacy weast nistaran work 9425ton,1.0,6077222.0,BLACK INFRATECH,INR,"5,195,520",1.0,6077222.0,BLACK INFRATECH,29-Apr-2026 12:26 PM,Accepted-AOC,Lowest,30-Apr-2026 03:47 PM,02-May-2026,"INR 5,195,520",90.0,Rajendra Singh,30-Apr-2026 03:47 PM,BOQ.pdf (400.00 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,finencial document,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6073445.0,M/s JAI MATA DI TRADERS,27-Apr-2026 09:55 PM,Rejected-AOC,Highest,30-Apr-2026 03:47 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6073466.0,RACK BUILDERS,27-Apr-2026 10:03 PM,Rejected-AOC,Highest,30-Apr-2026 03:47 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
