Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
J.P. Singh,Internal,Alok Kumar,Jaya Prakash Singh,21-Mar-2026 08:15 PM,24-Mar-2026 10:00 AM,techsummary_2089945.pdf (1720.76 KB),04-Apr-2026,"INR 67,920,046.72",90.0,Jaya Prakash Singh,09-Apr-2026 05:27 PM,06.pdf (533.00 KB),Technical,AS UPLOADED,Jaya Prakash Singh,21-Mar-2026 01:43 PM,,1.0,5968981.0,M/S RANA PRATAP SINGH,INR,"67,920,046.72",Finance,AS UPLOADED,Jaya Prakash Singh,24-Mar-2026 12:54 PM,,BOQ Comparative Chart,J.P. Singh,Internal,Alok Kumar,Jaya Prakash Singh,24-Mar-2026 01:39 PM,finsummary_2089945.pdf (294.30 KB),1,5969264,M/s Ramesh Tiwari,13-Mar-2026 02:05 AM,Rejected-AOC,AS UPLOADED,09-Apr-2026 05:27 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",2026_UPIDC_1122376_11,05/SE/2025-26,Restoration Of Spur At Km. 8.800 And Revetment Between Km. 8.730 To Km. 8.970 Of Chhitauni Bund Located On The Right Bank Of The Great Gandak River In Kushinagar District.,AOC,"6,354",Nil,Nil,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technica,07-Mar-2026 09:00 AM,13-Mar-2026 03:00 PM,07-Mar-2026 10:00 AM,13-Mar-2026 02:00 PM,NA ,NA ,07-Mar-2026 10:00 AM,13-Mar-2026 02:00 PM,24-Mar-2026 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",05/SE/2025-26,2026_UPIDC_1122376_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Restoration Of Spur At Km. 8.800 And Revetment Between Km. 8.730 To Km. 8.970 Of Chhitauni Bund Located On The Right Bank Of The Great Gandak River In Kushinagar District.,Restoration Of Spur At Km. 8.800 And Revetment Between Km. 8.730 To Km. 8.970 Of Chhitauni Bund Located On The Right Bank Of The Great Gandak River In Kushinagar District.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,KUSHINAGAR,274403.0,GORAKHPUR ,"OFFICE OF SUPERINTENDING ENGINEER, GANDAK IRRIGATION WORKS CIRCLE-2, GORAKHPUR(U.P) ",07-Mar-2026 11:00 AM ,GORAKHPUR,No ,No,"14,00,000",No,fixed,,Nil,Nil,SUPERINTENDING ENGINEER,"GANDAK IRRIGATION WORKS CIRCLE-2, GORAKHPUR(U.P)",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5968981,M/S RANA PRATAP SINGH,12-Mar-2026 11:29 PM,Accepted-AOC,AS UPLOADED,09-Apr-2026 05:27 PM,,,,,AOC,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
