Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
25-Mar-2026,"INR 16,288,851.61",180.0,DHARMENDRA SINGH PHAUGAT,10-Apr-2026 04:34 PM,PathakBarariAOC.pdf (681.00 KB),As per Attached Document AOC,1.0,5888415.0,M/s Pathak and Company,INR,"16,288,851.61",U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra,2026_UPIDC_1111923_2,13/SE/2025-26,Restoration work (excluding earthwork) of Barari Rajwah from Km 0.000 to Km 17.000 in district Mathura.,1,5888415,M/s Pathak and Company,18-Feb-2026 09:03 AM,Accepted-AOC,L1,10-Apr-2026 04:34 PM,Technical,All Bid are Admitted,DHARMENDRA SINGH PHAUGAT,19-Feb-2026 01:45 PM,,D.S. Phaugat,Internal,C.B. Yadav,DHARMENDRA SINGH PHAUGAT,23-Feb-2026 01:12 PM,finsummary_2069783.pdf (23.25 KB),Finance,All Bid are Submitted,DHARMENDRA SINGH PHAUGAT,23-Feb-2026 01:08 PM,,BOQ Comparative Chart,D.S. Phaugat,Internal,C.B. Yadav,DHARMENDRA SINGH PHAUGAT,19-Feb-2026 01:48 PM,23-Feb-2026 11:00 AM,techsummary_2069783.pdf (904.74 KB),AOC,Superintending Engineer,"3rd Circle Irrigation Works, 139 Mall Road, Pratappura, Agra",1,Fee/PreQual/Technical,.pdf,Tender Notice13,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra,13/SE/2025-26,2026_UPIDC_1111923_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Restoration work (excluding earthwork) of Barari Rajwah from Km 0.000 to Km 17.000 in district Mathura.,Restoration work (excluding earthwork) of Barari Rajwah from Km 0.000 to Km 17.000 in district Mathura.,Please refer Tender documents. ,NA ,"1,95,00,000",Civil Works,NA ,Tender,90.0,180.0,Mathura,281001.0,NA ,NA ,NA ,"Office of The SE 3rd Circle Irrigation Works, Agra",No ,No,"3,90,000",No,fixed,,Nil,Nil,1.0,SBI Bank,13-Feb-2026 11:00 AM,18-Feb-2026 03:00 PM,13-Feb-2026 11:00 AM,18-Feb-2026 01:00 PM,NA ,NA ,13-Feb-2026 11:00 AM,18-Feb-2026 01:00 PM,23-Feb-2026 11:00 AM,"2,360",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,5886143,SUNRISE BUILDERS AND DEVELOPERS,17-Feb-2026 01:31 PM,Rejected-Finance,L2,23-Feb-2026 01:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,BOQ13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
