Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
17-Apr-2026,"INR 206,199,328.81",540.0,ANIL KUMAR SINGH,17-Apr-2026 03:31 PM,Agriment_02.pdf (4743.00 KB),L1,1.0,5989818.0,PRATAP CONSTRUCTION COMPANY,INR,"206,199,328.81",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,2026_UPPRC_1123903_1,70/GM-3/UPPCL/2025-26 DATE-07.03.2026,Construction of CM Model Composite School at Village-Rampur Sakarwari Block-Akabarpur Distt. Ambedkar Nagar,1,5993346,M/s Shivam Light House,23-Mar-2026 04:51 PM,Rejected-AOC,L2,17-Apr-2026 03:30 PM,Finance,Attached,ANIL KUMAR SINGH,17-Apr-2026 03:26 PM,finance_2094170.pdf,BOQ Comparative Chart,General Manager Zone-3 UPPCL Lko,Internal,Attached,ANIL KUMAR SINGH,25-Mar-2026 05:40 PM,28-Mar-2026 09:00 AM,techsummary_2094170.pdf (4640.15 KB),Technical,Attached,ANIL KUMAR SINGH,25-Mar-2026 05:37 PM,technical_2094170.pdf,General Manager Zone-3 UPPCL Lko,Internal,Attached,ANIL KUMAR SINGH,17-Apr-2026 03:28 PM,finsummary_2094170.pdf (4640.15 KB),AOC,1.0,SBI Bank,"17,700",Nil,Nil,No,Construction of CM Model Composite School at Village-Rampur Sakarwari Block-Akabarpur Distt. Ambedkar Nagar,Construction of CM Model Composite School at Village-Rampur Sakarwari Block-Akabarpur Distt. Ambedkar Nagar,As per Bid Documents ,NA ,"20,76,31,000",Civil Works - Buildings,N/A ,Tender,90.0,540.0,Akabarpur Ambedkar Nagar,224122.0,NA ,NA ,NA ,Office of the General Manager Zone-3 UPPCL Lucknow,No ,No,"41,52,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,70/GM-3/UPPCL/2025-26 DATE-07.03.2026,2026_UPPRC_1123903_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,NIT,General Manager Zone-3 UPPCL Lucknow,Office of the General Manager Zone-3 UPPCL Lucknow,13-Mar-2026 10:00 AM,23-Mar-2026 04:00 PM,13-Mar-2026 10:00 AM,23-Mar-2026 03:00 PM,NA ,NA ,13-Mar-2026 10:00 AM,23-Mar-2026 03:00 PM,28-Mar-2026 09:00 AM,AOC
,,,,,,,,,,,,,,,,2,5989818,PRATAP CONSTRUCTION COMPANY,23-Mar-2026 09:25 AM,Accepted-AOC,L1,17-Apr-2026 03:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,AOC
