Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technica,1.0,SBI Bank,"16,80,000",No,fixed,,Nil,Nil,07-Mar-2026 09:00 AM,13-Mar-2026 03:00 PM,07-Mar-2026 10:00 AM,13-Mar-2026 02:00 PM,NA ,NA ,07-Mar-2026 10:00 AM,13-Mar-2026 02:00 PM,25-Mar-2026 11:30 AM,"6,354",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",05/SE/2025-26,2026_UPIDC_1122376_22,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Anti Erosion Work Between Km 0.450 To Km 0.680, Km 2.390 To Km 2.850, Km 3.340 To Km 3.460 And Km 8.700 To 8.820 Of Belsar Rigauli Bund On Left Bank Of River Rapti In District Maharajganj.","Anti Erosion Work Between Km 0.450 To Km 0.680, Km 2.390 To Km 2.850, Km 3.340 To Km 3.460 And Km 8.700 To 8.820 Of Belsar Rigauli Bund On Left Bank Of River Rapti In District Maharajganj.",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Maharajganj,273301.0,GORAKHPUR ,"OFFICE OF SUPERINTENDING ENGINEER, GANDAK IRRIGATION WORKS CIRCLE-2, GORAKHPUR(U.P) ",07-Mar-2026 11:00 AM ,GORAKHPUR,No ,No,SUPERINTENDING ENGINEER,"GANDAK IRRIGATION WORKS CIRCLE-2, GORAKHPUR(U.P)",AOC,1,5962590,AMAR NATH PANDEY,13-Mar-2026 12:04 PM,Rejected-AOC,AS UPLOADED,09-Apr-2026 04:04 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",2026_UPIDC_1122376_22,05/SE/2025-26,"Anti Erosion Work Between Km 0.450 To Km 0.680, Km 2.390 To Km 2.850, Km 3.340 To Km 3.460 And Km 8.700 To 8.820 Of Belsar Rigauli Bund On Left Bank Of River Rapti In District Maharajganj.",1.0,5963862.0,GHANSHYAM CHAUBAY,INR,"70,959,082.72",Finance,AS UPLOADED,Jaya Prakash Singh,25-Mar-2026 02:06 PM,,BOQ Comparative Chart,J.P. Singh,Internal,,Jaya Prakash Singh,25-Mar-2026 06:47 PM,finsummary_2089971.pdf (292.37 KB),Technical,AS UPLOADED,Jaya Prakash Singh,22-Mar-2026 09:40 PM,,28-Mar-2026,"INR 70,959,082.72",90.0,Jaya Prakash Singh,09-Apr-2026 04:04 PM,21.pdf (551.00 KB),AS UPLOADED,J.P. Singh,Internal,Alok Kumar,Jaya Prakash Singh,23-Mar-2026 11:17 AM,25-Mar-2026 11:30 AM,techsummary_2089971.pdf (1633.83 KB),AOC
2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5963862,GHANSHYAM CHAUBAY,12-Mar-2026 04:42 PM,Accepted-AOC,AS UPLOADED,09-Apr-2026 04:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
