Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"2,714",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,1416/SE RED Gorakhpur/Gorakhpur/25-26 Dt 04/02/2026,2026_REDUP_1118017_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur","97,980",No,percentage,2.0%,Nil,Nil,19-Feb-2026 11:00 AM,06-Mar-2026 12:30 PM,19-Feb-2026 11:00 AM,05-Mar-2026 12:00 PM,NA ,NA ,19-Feb-2026 11:00 AM,05-Mar-2026 12:00 PM,13-Mar-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,FEES AND TECHNICAL DOCUMENTS,"Under District Gorakhpur, Construction of CC road from Rajendra Chauhan house in Ward No. 20 Lachhipur to Sanjay Sonkar house, and from Mohd. Aslam house to Nate Chauhan house in Gali No. 1 and from Mahfooz house to Chandan house, Lot No 10","Under District Gorakhpur, Construction of CC road from Rajendra Chauhan house in Ward No. 20 Lachhipur to Sanjay Sonkar house, and from Mohd. Aslam house to Nate Chauhan house in Gali No. 1 and from Mahfooz house to Chandan house, Lot No 10",Please refer Tender documents. ,NA ,"48,99,000",Civil Works,NA ,Tender,90.0,270.0,Gorakhpur,273001.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur ",24-Feb-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,AOC,1,5940485,M/S DEEPENDRA PAL THEKEDAR,02-Mar-2026 12:41 PM,Accepted-AOC,AoC,14-Apr-2026 09:29 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1118017_10,1416/SE RED Gorakhpur/Gorakhpur/25-26 Dt 04/02/2026,"Under District Gorakhpur, Construction of CC road from Rajendra Chauhan house in Ward No. 20 Lachhipur to Sanjay Sonkar house, and from Mohd. Aslam house to Nate Chauhan house in Gali No. 1 and from Mahfooz house to Chandan house, Lot No 10",Finance,Summary,Dileep Shukla,13-Mar-2026 02:38 PM,,BOQ Comparative Chart,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,14-Apr-2026 09:27 AM,finsummary_2077864.pdf (165.89 KB),1.0,5940485.0,M/S DEEPENDRA PAL THEKEDAR,INR,"4,894,343.47",Technical,Summary,Dileep Shukla,06-Mar-2026 12:55 PM,,14-Apr-2026,"INR 4,894,343.47",270.0,Dileep Shukla,14-Apr-2026 09:29 AM,1416_10.pdf (166.00 KB),Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,"Er D K Shukla SE RED GORAKHPUR CIRCLE, Er Vivek Priya EE RED Gorakhpur, Er P K Bharti EE RED Maharajganj, Mr Katyayani Prasad DAO RED Gorakhpur",Dileep Shukla,12-Mar-2026 07:48 PM,13-Mar-2026 12:00 PM,techsummary_2077864.pdf (7962.58 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL DOCUMENTS(BoQ),,,,,,,,,,,,,,,,,,,AOC,2,5941950,M/S Sadhvi singh,28-Feb-2026 08:30 PM,Rejected-Finance,Rejected,14-Apr-2026 09:27 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
