Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EO NPP DEORIA,NPP DEORIA,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,18-Feb-2026 06:22 PM,12-Mar-2026 11:00 AM,18-Feb-2026 11:00 AM,11-Mar-2026 03:00 PM,NA ,NA ,18-Feb-2026 11:00 AM,11-Mar-2026 03:00 PM,13-Mar-2026 06:55 PM,WARD NO 25 BHUJAULI COLONY ME NIRMIT VAHAN SHED KE PICCHE SHED KAA VISTAR.,WARD NO 25 BHUJAULI COLONY ME NIRMIT VAHAN SHED KE PICCHE SHED KAA VISTAR.,Please refer Tender documents. ,NA ,"33,58,475",Civil Works,NA ,Tender,90.0,180.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4084/Ni.Vi.-25-26/Deoria Dated 17-02-2026,2026_DOLBU_1117444_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"3,35,848",No,fixed,,Nil,Nil,"4,462",Nil,Nil,No,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1117444_11,Ref.4084/Ni.Vi.-25-26/Deoria Dated 17-02-2026,WARD NO 25 BHUJAULI COLONY ME NIRMIT VAHAN SHED KE PICCHE SHED KAA VISTAR.,1,5961184,M/S MANISH KUMAR PANDEY,10-Mar-2026 12:36 PM,Rejected-Finance,L3,16-Mar-2026 12:30 PM,"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,16-Mar-2026 12:30 PM,finsummary_2076389.pdf (92.92 KB),Finance,FINANCIAL BID OPENED,Jai Ram Yadav,16-Mar-2026 12:24 PM,,BOQ Comparative Chart,1.0,5956024.0,M/s Rajan Power,INR,"3,354,781",Technical,TECHNICAL BID OPENED,Sanjay kumar Tiwari,13-Mar-2026 06:12 PM,,17-Apr-2026,"INR 3,354,781",180.0,Jai Ram Yadav,21-Apr-2026 08:25 PM,UUUU.pdf (237.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,13-Mar-2026 06:35 PM,13-Mar-2026 06:55 PM,techsummary_2076389.pdf (418.70 KB),AOC
,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5956024,M/s Rajan Power,07-Mar-2026 09:57 PM,Accepted-AOC,L1,21-Apr-2026 08:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5956026,SAVITA SINGH,07-Mar-2026 10:05 PM,Rejected-Finance,L2,16-Mar-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
