S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,6022851.0,Excellent Constructions,30-Mar-2026 07:25 PM,Rejected-Finance,Quoted Amount Rate in High,06-Apr-2026 04:23 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,2026_SCIDC_1130362_1,112/EE(E)/Shravasti/ETen/25-26,10Mtr. Highmast Light work at Various Blocks at Distt. Shravasti (Vidhayak Nidhi work)8th,1.0,6022598.0,M/S SWARAJSHAKTI INDUSTRIES PRIVATE LIMITED,INR,"1,314,211",07-Apr-2026,"INR 1,314,211",90.0,Sudhir Kumar,18-Apr-2026 06:52 PM,Karyadeshsravasti_8.pdf (804.00 KB),Attached,Shri Sudhir Kumar,Internal,Attached,Sudhir Kumar,02-Apr-2026 05:37 PM,02-Apr-2026 05:40 PM,techsummary_2108657.pdf (56.73 KB),Finance,Attached,Sudhir Kumar,06-Apr-2026 04:10 PM,finance_2108657.pdf,BOQ Comparative Chart,Shri Sudhir Kumar,Internal,Attached,Sudhir Kumar,06-Apr-2026 04:23 PM,finsummary_2108657.pdf (56.73 KB),Technical,Attached,Sudhir Kumar,02-Apr-2026 05:31 PM,technical_2108657.pdf,AOC,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,"Tender fee, EMD and Document","1,655",UPSCIDCOLTD,shravasti,No,"26,000",No,fixed,,UPSCIDCOLTD,Shravasti,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Lucknow,112/EE(E)/Shravasti/ETen/25-26,2026_SCIDC_1130362_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Executive Engineer (E),"U.P. State construction and Infrastructure Development Corporation Ltd., Tikoni Bagh police chauki Siddiqui Masjid ke pass Najirpur Bahraich",10Mtr. Highmast Light work at Various Blocks at Distt. Shravasti (Vidhayak Nidhi work)8th,10Mtr. Highmast Light work at Various Blocks at Distt. Shravasti (Vidhayak Nidhi work)8th,10Mtr. Highmast Light work at Various Blocks at Distt. Shravasti (Vidhayak Nidhi work)8th ,NA ,,Electrical Works,NA ,Tender,90.0,90.0,Shravasti,271805.0,NA ,NA ,NA ,Bahraich,No ,No,25-Mar-2026 05:00 PM,31-Mar-2026 01:00 PM,25-Mar-2026 05:00 PM,31-Mar-2026 12:00 PM,NA ,NA ,25-Mar-2026 05:00 PM,31-Mar-2026 12:00 PM,02-Apr-2026 05:40 PM,AOC
2.0,6022598.0,M/S SWARAJSHAKTI INDUSTRIES PRIVATE LIMITED,30-Mar-2026 05:39 PM,Accepted-AOC,Accepted,18-Apr-2026 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,FDR - Fixed Deposit,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
