Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
18-Apr-2026,"INR 902,788.21",120.0,Surya Prakash,18-Apr-2026 07:57 PM,323.pdf (1489.00 KB),1,5893344,M/s Ashwani Kumar Mishra,19-Feb-2026 03:44 PM,Accepted-AOC,Lowest Rate,18-Apr-2026 07:56 PM,1.0,5893344.0,M/s Ashwani Kumar Mishra,INR,"902,788.21",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,2026_REDUP_1115864_2,1699/RED DEORIA/E-TENDER/2025-26. DATED 07.01.2026,VIKAS KHAND BHATNI KE GRAMSABHA KHORIBARI ME SMOUNT SCHOOL SE MADARSA KE TARAF CC ROAD KA NIRMAN KARYA,Finance,Financial Bid Open,Surya Prakash,13-Mar-2026 06:42 PM,,BOQ Comparative Chart,Er. Surya Prakash,Internal,,Kanhaiya Lal,13-Mar-2026 01:36 PM,13-Mar-2026 04:00 PM,techsummary_2070983.pdf (770.25 KB),Technical,Technical Bid Open,Surya Prakash,24-Feb-2026 03:15 PM,,Er. Surya Prakash,Internal,,Surya Prakash,18-Apr-2026 07:54 PM,finsummary_2070983.pdf (1489.38 KB),AOC,16-Feb-2026 10:00 AM,24-Feb-2026 02:30 PM,16-Feb-2026 10:00 AM,23-Feb-2026 12:00 PM,NA ,NA ,16-Feb-2026 10:00 AM,23-Feb-2026 12:00 PM,13-Mar-2026 04:00 PM,"21,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,1699/RED DEORIA/E-TENDER/2025-26. DATED 07.01.2026,2026_REDUP_1115864_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,766.0,Nil,Nil,No,EXECUTIVE ENGINEER,"OFFICE OF THE EXECUTIVE ENGINEER, RURAL ENGINEERING DEPARTMENT, DIVISION DEORIA",1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,1.0,SBI Bank,VIKAS KHAND BHATNI KE GRAMSABHA KHORIBARI ME SMOUNT SCHOOL SE MADARSA KE TARAF CC ROAD KA NIRMAN KARYA,VIKAS KHAND BHATNI KE GRAMSABHA KHORIBARI ME SMOUNT SCHOOL SE MADARSA KE TARAF CC ROAD KA NIRMAN KARYA,Please Refer Tender Document ,NA ,"10,66,000",Civil Works,NA ,Tender,120.0,120.0,DEORIA,274001.0,NA ,NA ,NA ,DEORIA,No ,No,AOC
,,,,,,2,5893395,M/S INDRAJEET JAISWAL,19-Feb-2026 05:15 PM,Rejected-Finance,Highest Rate,18-Apr-2026 07:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
