S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
1.0,5895642.0,JYOTI SINGH,INR,"846,674.8",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1114280_1,2235/EE/RED/2025-26/22-01-2026,Lot40 Gram sabha hasanpur me khedu yadav ke makan se suresh yadav ki or CC road kary,1,5895642,JYOTI SINGH,20-Feb-2026 01:39 PM,Accepted-AOC,aoc,10-Apr-2026 05:26 PM,10-Apr-2026,"INR 846,674.8",90.0,ROLI VISHVKARMA,10-Apr-2026 05:26 PM,40.pdf (98.00 KB),aoc,EE,Internal,aedao,ROLI VISHVKARMA,10-Apr-2026 05:23 PM,finsummary_2066099.pdf (97.59 KB),Technical,4 bid admitted,ROLI VISHVKARMA,25-Feb-2026 12:37 PM,,EE,Internal,aedao,Ratnesh Kumar Gond,27-Feb-2026 04:09 PM,28-Feb-2026 10:15 AM,techsummary_2066099.pdf (96.70 KB),Finance,2 bid,Ratnesh Kumar Gond,28-Feb-2026 10:24 AM,,BOQ Comparative Chart,AOC,"17,000",Yes,fixed,,Nil,Nil,Lot40 Gram sabha hasanpur me khedu yadav ke makan se suresh yadav ki or CC road kary,Lot40 Gram sabha hasanpur me khedu yadav ke makan se suresh yadav ki or CC road kary,Please refer Tender documents. ,NA ,"8,47,000",Civil Works,NA ,Tender,90.0,90.0,ballia,277001.0,NA ,NA ,NA ,EE RED DIV Ballia,No ,No,1.0,Fee/PreQual/Technical,.pdf,TENDER FEE EMD,17-Feb-2026 09:00 AM,24-Feb-2026 12:30 PM,17-Feb-2026 09:00 AM,23-Feb-2026 12:00 PM,NA ,NA ,17-Feb-2026 09:00 AM,23-Feb-2026 12:00 PM,28-Feb-2026 10:15 AM,EE RED DIV Ballia,EE RED DIV Ballia,856.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2235/EE/RED/2025-26/22-01-2026,2026_REDUP_1114280_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
,,,,,,,,,2,5915099,M/s Ajay Kumar Singh,23-Feb-2026 10:28 AM,Rejected-Finance,second lowerst,10-Apr-2026 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,other tecnical document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5915036,M/s SHAKTI CONSTRUCTION,23-Feb-2026 10:22 AM,Rejected-Finance,forth lowest,10-Apr-2026 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ FOR RATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5895692,SAKSHAM CONSTRUCTION & SUPPLIERS,20-Feb-2026 02:01 PM,Rejected-Finance,third lowest,10-Apr-2026 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
