EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"37,885",No,fixed,,NP,JAUNPUR,Directorate of Local Bodies UP||Nagar Panchayat Kerakat Jaunpur,516/NPK/2025-26 DATE 09.03.2026,2026_DOLBU_1122930_2,Yes,Open Tender,Percentage,Services,2.0,No,No,Offline,No,No,No,1.0,FDR - Fixed Deposit,447.0,NP,JAUNPUR,No,SANA SAGHIR,NP OFFICE KERAKAT JAUNPUR,1.0,Fee/PreQual/Technical,.pdf,pdf,09-Mar-2026 05:00 PM,30-Mar-2026 12:00 PM,09-Mar-2026 05:00 PM,30-Mar-2026 11:00 AM,NA ,NA ,09-Mar-2026 05:00 PM,30-Mar-2026 11:00 AM,20-Apr-2026 06:15 PM,"WORK NO-02, MO MEHANDITALA MEIN TRILOKI SETH KE MAKAN SE MUNNA WAH DEEPAK SETH KE MAKAN TAK INTERLOCKING SADAK NIRMAAN KARYA, NP KERAKAT JAUNPUR","WORK NO-02, MO MEHANDITALA MEIN TRILOKI SETH KE MAKAN SE MUNNA WAH DEEPAK SETH KE MAKAN TAK INTERLOCKING SADAK NIRMAAN KARYA, NP KERAKAT JAUNPUR",Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,90.0,NA ,KERAKAT JAUNPUR,222142.0,NA ,NA ,NA ,NP OFFICE KERAKAT JAUNPUR,No ,No,AOC,Finance,ok,Sana Saghir,20-Apr-2026 03:42 PM,finance_2091619.pdf,EO,Internal,AEJEAC,Sana Saghir,20-Apr-2026 11:44 AM,20-Apr-2026 12:00 PM,techsummary_2091619.pdf (111.65 KB),Technical,OK,Sana Saghir,20-Apr-2026 11:33 AM,technical_2091619.pdf,SANA SAGHIR,Internal,AJAY AND OTHERS,Sana Saghir,20-Apr-2026 05:23 PM,finsummary_2091619.pdf (154.30 KB),21-Apr-2026,"INR 446,827.4",90.0,Sana Saghir,20-Apr-2026 05:39 PM,AOC2.pdf (117.00 KB),OK,Directorate of Local Bodies UP||Nagar Panchayat Kerakat Jaunpur,2026_DOLBU_1122930_2,516/NPK/2025-26 DATE 09.03.2026,"WORK NO-02, MO MEHANDITALA MEIN TRILOKI SETH KE MAKAN SE MUNNA WAH DEEPAK SETH KE MAKAN TAK INTERLOCKING SADAK NIRMAAN KARYA, NP KERAKAT JAUNPUR",1.0,6018147.0,Ajesh Yadav,INR,"446,827.4",1,6018147,Ajesh Yadav,29-Mar-2026 03:02 PM,Accepted-AOC,L-1,20-Apr-2026 05:39 PM,AOC
,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,2.0,Finance,.xls,finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6017961,M/S FAUJI ENTERPRISES,29-Mar-2026 12:04 PM,Rejected-AOC,REJECT IN RATE,20-Apr-2026 05:39 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6018040,S P CONSTRUCTION,29-Mar-2026 12:37 PM,Rejected-AOC,REJECT IN RATE,20-Apr-2026 05:39 PM,AOC
