EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"23,300",No,fixed,,UPSCIDC LTD AZAMGARH,UPSCIDC LTD AZAMGARH,1,Fee/PreQual/Technical,.pdf,Notice,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,1219/EE/Azm/E-Tender/2025-26 dt. 13.03.2026,2026_SCIDC_1125318_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,14-Mar-2026 06:00 PM,20-Mar-2026 02:30 PM,14-Mar-2026 06:00 PM,20-Mar-2026 02:00 PM,NA ,NA ,14-Mar-2026 06:00 PM,20-Mar-2026 02:00 PM,24-Mar-2026 03:15 PM,1,FDR - Fixed Deposit,"1,652",UPSCIDC LTD AZAMGARH,UPSCIDC LTD AZAMGARH,No,"Vidhayak Nidhi Work- Construction of CC Road Work, Gram Sabha Hafizpur Mein Cold Store Ke Boundary wall Se Raju Rai ke Ghar tak , Block Palhani in District Azamgarh.","Vidhayak Nidhi Work- Construction of CC Road Work, Gram Sabha Hafizpur Mein Cold Store Ke Boundary wall Se Raju Rai ke Ghar tak , Block Palhani in District Azamgarh.",Please refer tender Documents ,NA ,"11,67,312",Civil Works,NA ,Tender,90.0,NA ,Azamgarh,276001.0,NA ,NA ,NA ,Executive Engineer UPSCIDC Ltd Azamgarh,No ,No,Executive Engineer UPSCIDC Ltd Azamgarh,Maa Shanti Niwas Opp. Dr. Javed Aarajibagh Azamgarh 276001,AOC,"Manoj Kumar E.E.,",Internal,"Madan Singh J.E., Pawan Kumar AAO.,",Madan Singh,24-Mar-2026 03:12 PM,24-Mar-2026 03:15 PM,techsummary_2097688.pdf (209.01 KB),Finance,Financial,Madan Singh,30-Mar-2026 04:21 PM,finance_2097688.pdf,BOQ Comparative Chart,"Manoj Kumar E.E.,",Internal,"Madan Singh J.E., Pawan Kumar AAO.,",Madan Singh,30-Mar-2026 04:26 PM,finsummary_2097688.pdf (212.59 KB),Technical,Tech,Madan Singh,24-Mar-2026 03:08 PM,technical_2097688.pdf,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,2026_SCIDC_1125318_1,1219/EE/Azm/E-Tender/2025-26 dt. 13.03.2026,"Vidhayak Nidhi Work- Construction of CC Road Work, Gram Sabha Hafizpur Mein Cold Store Ke Boundary wall Se Raju Rai ke Ghar tak , Block Palhani in District Azamgarh.",1.0,5985995.0,Ram Naresh Contractor,INR,"1,166,728.18",1,5985995,Ram Naresh Contractor,18-Mar-2026 05:48 PM,Accepted-AOC,Below Rate,17-Apr-2026 04:47 PM,30-Mar-2026,"INR 1,166,728.18",180.0,Madan Singh,17-Apr-2026 04:47 PM,Order.pdf (576.00 KB),"Vidhayak Nidhi Work- Construction of CC Road Work, Gram Sabha Hafizpur Mein Cold Store Ke Boundary wall Se Raju Rai ke Ghar tak , Block Palhani in District Azamgarh",AOC
,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5986023,VK ENTERPRISES,18-Mar-2026 05:59 PM,Rejected-Finance,High Rate,30-Mar-2026 04:26 PM,,,,,,,,AOC
