Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
10-Apr-2026,"INR 1,329,791",90.0,Aniruddh Kumar Yadav,13-Apr-2026 05:32 PM,Maharkha.pdf (392.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE CHANDAULI,2026_REDUP_1124422_4,965/RED/Chandauli/25-26 Date-01-01-2026,Vikash khand Chahaniya ke Gram Panchayat Maharakha (Parshurampur) me Kharra head se Vishwanath Singh Mahavidyalaya tak sidwall awm interlocking road ka nirman kary.,1.0,5972398.0,M/S PRABHU CONSTRUCTION,INR,"1,329,791",1,5972398,M/S PRABHU CONSTRUCTION,14-Mar-2026 03:22 PM,Accepted-AOC,Lowest bidder,13-Apr-2026 05:32 PM,Technical,bids received,Aniruddh Kumar Yadav,30-Mar-2026 04:57 PM,,EE RED Chandauli,Internal,1 AE RED Chandauli 2 DAO RED Chandauli,Aniruddh Kumar Yadav,10-Apr-2026 11:46 AM,finsummary_2095506.pdf (284.23 KB),Finance,bids received,Aniruddh Kumar Yadav,07-Apr-2026 02:07 PM,,BOQ Comparative Chart,EE RED Chandauli,Internal,1 AE RED Chandauli 2 DAO RED Chandauli,Aniruddh Kumar Yadav,30-Mar-2026 06:13 PM,07-Apr-2026 11:19 PM,techsummary_2095506.pdf (630.80 KB),AOC,1,Fee/PreQual/Technical,.pdf,EMD and Technical Document,"1,016",Nil,Nil,No,1.0,Date Extended.,Date,,Vikash khand Chahaniya ke Gram Panchayat Maharakha (Parshurampur) me Kharra head se Vishwanath Singh Mahavidyalaya tak sidwall awm interlocking road ka nirman kary.,Vikash khand Chahaniya ke Gram Panchayat Maharakha (Parshurampur) me Kharra head se Vishwanath Singh Mahavidyalaya tak sidwall awm interlocking road ka nirman kary.,Please refer Tender documents. ,NA ,"13,30,000",Civil Works - Roads,NA ,Tender,90.0,90.0,chahaniya,232104.0,NA ,NA ,NA ,EE RED Chandauli,No ,No,1.0,SBI Bank,EE RED Chandauli,EE RED Chandauli,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE CHANDAULI,965/RED/Chandauli/25-26 Date-01-01-2026,2026_REDUP_1124422_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"27,000",No,fixed,,Nil,Nil,12-Mar-2026 05:00 PM,27-Mar-2026 12:30 PM,12-Mar-2026 05:00 PM,27-Mar-2026 12:00 PM,NA ,NA ,12-Mar-2026 05:00 PM,27-Mar-2026 12:00 PM,07-Apr-2026 11:00 AM,AOC
,,,,,,,,,,,,,,,2,5972189,SWAMI CONSTRUCTION,14-Mar-2026 01:50 PM,Rejected-Finance,Reject due to higher rate,10-Apr-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Financial Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
