Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Directorate of Local Bodies UP||Nagar Panchayat Tarbganj Gonda,435/etender/npt/2026,2026_DOLBU_1126863_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,19-Mar-2026 05:00 PM,17-Apr-2026 12:00 PM,19-Mar-2026 05:00 PM,17-Apr-2026 11:30 AM,NA ,NA ,19-Mar-2026 05:00 PM,17-Apr-2026 11:30 AM,20-Apr-2026 10:00 AM,1,DD - Demand Draft,WARD NO 15 ME TAHSIL ME SDM AWAS KE SAMNE OPEN GYM PARK ME MITTI PATAI AND BAUNDRY WALL KA NIRMAN KARY.,WARD NO 15 ME TAHSIL ME SDM AWAS KE SAMNE OPEN GYM PARK ME MITTI PATAI AND BAUNDRY WALL KA NIRMAN KARY.,WARD NO 15 ME TAHSIL ME SDM AWAS KE SAMNE OPEN GYM PARK ME MITTI PATAI AND BAUNDRY WALL KA NIRMAN KARY. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,NAGAR PANCHAYAT TARABGANJ GONDA,271403.0,NA ,NA ,NA ,OFFICE NAGAR PANCHAYAT TARABGANJ GONDA,No ,No,1.0,Fee/PreQual/Technical,.pdf,DOCUMENT,"46,100",No,fixed,,EXEUTIVE OFFICER NAGAR PANCHAYAT TARABGANJ GONDA,NAGAR PANCHAYAT TARABGANJ GONDA,E.O,OFFICE NAGAR PANCHAYAT TARABGANJ GONDA,545.0,EXEUTIVE OFFICER NAGAR PANCHAYAT TARABGANJ GONDA,NAGAR PANCHAYAT TARABGANJ GONDA,No,1.0,Date Change,Date,,AOC,Technical,Submited,Amarnath Ram,18-Apr-2026 04:32 PM,technical_2101600.pdf,EOJEBABU,Internal,EOJEBABU,Amarnath Ram,21-Apr-2026 11:37 AM,finsummary_2101600.pdf (132.26 KB),Finance,Submited,Amarnath Ram,21-Apr-2026 11:17 AM,,BOQ Comparative Chart,EOJEBABU,Internal,EOJEBABU,Amarnath Ram,18-Apr-2026 06:44 PM,20-Apr-2026 10:00 AM,techsummary_2101600.pdf (132.26 KB),21-Apr-2026,"INR 459,867",90.0,Amarnath Ram,21-Apr-2026 12:53 PM,Latakary.pdf (218.00 KB),1.0,6029165.0,Bala Ji Traders,04-Apr-2026 12:33 PM,Rejected-Finance,Second Highest Quoted Amount,21-Apr-2026 11:37 AM,Directorate of Local Bodies UP||Nagar Panchayat Tarbganj Gonda,2026_DOLBU_1126863_1,435/etender/npt/2026,WARD NO 15 ME TAHSIL ME SDM AWAS KE SAMNE OPEN GYM PARK ME MITTI PATAI AND BAUNDRY WALL KA NIRMAN KARY.,1.0,6032080.0,M/s Lata Devi Construction And General Order Suppliers,INR,"459,867",AOC
,,,,,,,,,,,,,,,,,,,,,,,2,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6051470.0,M/s Balaji Construction And Suppliers,16-Apr-2026 12:02 PM,Rejected-Finance,Highest Quoted Amount,21-Apr-2026 11:37 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6032080.0,M/s Lata Devi Construction And General Order Suppliers,06-Apr-2026 11:23 AM,Accepted-AOC,Lowest Quoted Amount,21-Apr-2026 12:53 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,4,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
