Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Tender Stage
Finance,Bid Opening Summary,ABHINENDRA SINGH,08-Apr-2026 08:00 PM,,BOQ Comparative Chart,"ABHINENDRA SINGH, BDO PRAVIN CHANDRA BARNAWAL, JERED VIJAYANT PRATAP SINGH, ACCOUNTANT",Internal,,ABHINENDRA SINGH,07-Apr-2026 08:32 PM,08-Apr-2026 10:00 AM,techsummary_2106769.pdf (343.01 KB),1.0,6028422.0,DIWAN YADAV,03-Apr-2026 11:23 PM,Rejected-AOC,L2,10-Apr-2026 07:57 PM,10-Apr-2026,"INR 993,204.8",90.0,ABHINENDRA SINGH,10-Apr-2026 07:57 PM,75.pdf (59.00 KB),AOC,1.0,6027394.0,M/S MAA DURGA ENTERPRISES,INR,"993,204.8","ABHINENDRA SINGH, BDO PRAVIN CHANDRA BARNAWAL, JERED VIJAYANT PRATAP SINGH, ACCOUNTANT",Internal,,ABHINENDRA SINGH,09-Apr-2026 06:45 PM,finsummary_2106769.pdf (343.01 KB),Technical,Bid Opening Summary,ABHINENDRA SINGH,07-Apr-2026 08:05 PM,,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Nagra,2026_RDUP_1129433_1,1274 Date 20-03-2026 Lot No - 75,graam sabha maaleepur tivaaree baaba ke pul se nahar kee pataree hote hue amit raav ke ghar tak jig-jig intaraloking nirmaan kaary.,AOC,BDO NAGRA,BDO OFFICE NAGRA,24-Mar-2026 10:00 AM,06-Apr-2026 12:00 PM,24-Mar-2026 10:00 AM,04-Apr-2026 05:00 PM,NA ,NA ,24-Mar-2026 10:00 AM,04-Apr-2026 05:00 PM,08-Apr-2026 10:00 AM,"1,000",BDO NAGRA,NAGRA,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Nagra,1274 Date 20-03-2026 Lot No - 75,2026_RDUP_1129433_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"19,980",No,fixed,,BDO NAGRA,NAGRA,graam sabha maaleepur tivaaree baaba ke pul se nahar kee pataree hote hue amit raav ke ghar tak jig-jig intaraloking nirmaan kaary.,graam sabha maaleepur tivaaree baaba ke pul se nahar kee pataree hote hue amit raav ke ghar tak jig-jig intaraloking nirmaan kaary.,NIT ,NA ,"9,94,000",Civil Works,NA ,Tender,90.0,90.0,KP NAGRA,221711.0,NA ,NA ,NA ,BDO OFFICE NAGRA,No ,No,1,DD - Demand Draft,AOC
,,,,,,,,,,,,,2.0,6028235.0,M/s Gauri Enterprises,03-Apr-2026 05:44 PM,Rejected-AOC,L3,10-Apr-2026 07:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,AOC
,,,,,,,,,,,,,3.0,6027394.0,M/S MAA DURGA ENTERPRISES,03-Apr-2026 02:01 PM,Accepted-AOC,L1,10-Apr-2026 07:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,AOC
