EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"10,90,800",No,fixed,,EE,ALIGARH,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,225/SE/E-TENDER/2025-26,2026_UPRNS_1110258_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"CONSTRUCTION OF EXCELLENCE CENTER IN MMIT POLYTECHNIC, DISTRICT-HATHRAS (U.P.)","CONSTRUCTION OF EXCELLENCE CENTER IN MMIT POLYTECHNIC, DISTRICT-HATHRAS (U.P.)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,365.0,"IIMT POLYTECHNIC, HATHRAS",204102.0,NA ,NA ,NA ,AGRA,No ,No,"11,800",EE,ALIGARH,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,SUPERINTENDENT ENGINEER,"06, RAJSHREE GARDEN, DAYAL BAGH, AGRA",1.0,BG - Bank Guarantee,28-Jan-2026 02:00 PM,14-Feb-2026 10:00 AM,28-Jan-2026 02:00 PM,13-Feb-2026 05:00 PM,NA ,NA ,28-Jan-2026 02:00 PM,13-Feb-2026 05:00 PM,18-Feb-2026 11:35 AM,AOC,NAGENDRA YADAV SE,Internal,"SURYA PRATAP BAHADUR SINGH EE ARUN YADAV AE, SUNIL GUPTA JE, VIJENDRA PRATAP SINGH ACCOUNTANT",NAGENDRA YADAV,18-Feb-2026 11:30 AM,18-Feb-2026 11:35 AM,techsummary_2050351.pdf (296.14 KB),Finance,WE HAVE RECEIVED FINANCIAL BID,NAGENDRA YADAV,23-Feb-2026 12:17 PM,finance_2050351.pdf,BOQ Comparative Chart,NAGENDRA YADAV SE,Internal,"SURYA PRATAP BAHADUR SINGH EE ARUN YADAV AE, SUNIL GUPTA JE, VIJENDRA PRATAP SINGH ACCOUNTANT",NAGENDRA YADAV,23-Feb-2026 12:22 PM,finsummary_2050351.pdf (296.14 KB),Technical,WE HAVE RECEIVED TECHNICAL BID,NAGENDRA YADAV,18-Feb-2026 11:28 AM,technical_2050351.pdf,1,5867616,M/S ANAND ENTERPRISES,13-Feb-2026 03:22 PM,Rejected-Finance,QUOTED AMOUNT HIRE THEN OTHER BIDER,23-Feb-2026 04:50 PM,1.0,5868315.0,M/S SHISHU PRATAP SINGH CONTRACTOR,INR,"54,482,463",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,2026_UPRNS_1110258_1,225/SE/E-TENDER/2025-26,"CONSTRUCTION OF EXCELLENCE CENTER IN MMIT POLYTECHNIC, DISTRICT-HATHRAS (U.P.)",12-Mar-2026,"INR 54,482,463",365.0,NAGENDRA YADAV,02-Apr-2026 01:28 PM,225.pdf (170.00 KB),QUOTED AMOUNT LOWER THEN OTHER BIDER,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,2.0,FDR - Fixed Deposit,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5868315,M/S SHISHU PRATAP SINGH CONTRACTOR,13-Feb-2026 03:44 PM,Accepted-AOC,QUOTED AMOUNT LOWER THEN OTHER BIDER,02-Apr-2026 01:28 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5866071,Sapna Associates,12-Feb-2026 07:45 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,18-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5867643,vineet and associates,13-Feb-2026 01:27 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,18-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,AOC
