Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"17,700",Nil,Nil,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,BIDDOC,"28,12,000",No,fixed,,Nil,Nil,Construction of Nausena Saurya Sangrahlaya (Saurya Vatika) (Phase-2) at District-Lucknow (U.P.),Construction of Nausena Saurya Sangrahlaya (Saurya Vatika) (Phase-2) at District-Lucknow (U.P.),Please refer Tender documents. ,NA ,"14,06,21,000",Civil Works - Others,NA ,Tender,90.0,365.0,District-Lucknow (U.P.),226010.0,NA ,NA ,NA ,Lucknow,No ,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,74/UPPCL/GM-7/E-TENDER/2025-26 Dated-26.02.2026,2026_UPPRC_1121792_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.",02-Mar-2026 04:30 PM,13-Mar-2026 04:00 PM,02-Mar-2026 04:30 PM,13-Mar-2026 02:00 PM,NA ,NA ,02-Mar-2026 04:30 PM,13-Mar-2026 02:00 PM,17-Mar-2026 02:00 PM,1.0,Date2,Date,,AOC,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-14, Lucknow, Accountant, Unit-14, Lucknow.",RAKESH VERMA,17-Mar-2026 01:43 PM,17-Mar-2026 02:00 PM,techsummary_2087589.pdf (2942.77 KB),Finance,Enclosed,RAKESH VERMA,08-Apr-2026 11:13 AM,finance_2087589.pdf,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-14, Lucknow, Accountant, Unit-14, Lucknow.",RAKESH VERMA,08-Apr-2026 11:18 AM,finsummary_2087589.pdf (2942.77 KB),Technical,Enclosed,RAKESH VERMA,17-Mar-2026 01:34 PM,technical_2087589.pdf,1,5945319,M/s S. N & Company,13-Mar-2026 11:48 AM,Rejected-AOC,Accepted,08-Apr-2026 11:24 AM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1121792_1,74/UPPCL/GM-7/E-TENDER/2025-26 Dated-26.02.2026,Construction of Nausena Saurya Sangrahlaya (Saurya Vatika) (Phase-2) at District-Lucknow (U.P.),1.0,5968120.0,NARAIN ENGINEERS INFRATECH PRIVATE LIMITED,INR,"139,481,869.37",08-Apr-2026,"INR 139,481,869.37",365.0,RAKESH VERMA,08-Apr-2026 11:24 AM,AOC74.pdf (584.00 KB),Enclosed,AOC
,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5968120,NARAIN ENGINEERS INFRATECH PRIVATE LIMITED,13-Mar-2026 11:43 AM,Accepted-AOC,Accepted,08-Apr-2026 11:24 AM,,,,,,,,,,,,,,,,,AOC
