Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
23-Feb-2026 12:00 PM,28-Feb-2026 04:45 PM,23-Feb-2026 12:00 PM,28-Feb-2026 04:15 PM,NA ,NA ,23-Feb-2026 12:00 PM,28-Feb-2026 04:15 PM,09-Mar-2026 11:00 AM,"S.E, Irrigation Construction Circle, Basti","S.E, Irrigation Construction Circle, Basti",1.0,Fee/PreQual/Technical,.pdf,Technical Documents,Head Protection (07 Nos) of canal and CC Lining (11 Nos) and Floor Protection Work (15 Nos) on Various Pucca Structures between km 14.000 to km 36.400 of Mahuli Dy. in Distt-Basti.,Head Protection (07 Nos) of canal and CC Lining (11 Nos) and Floor Protection Work (15 Nos) on Various Pucca Structures between km 14.000 to km 36.400 of Mahuli Dy. in Distt-Basti.,Please refer Tender documents. ,NA ,"1,44,13,000",Civil Works,NA ,Tender,90.0,180.0,Basti,272002.0,NA ,NA ,NA ,"S.E, Irrigation Construction Circle, Basti",No ,No,"2,88,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",06/S.E/2025-26,2026_UPIDC_1111408_10,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"3,700",Nil,Nil,No,AOC,1,5937873,M/S ADITYA CONSTRUCTION COMPANY,28-Feb-2026 09:37 AM,Rejected-Finance,L3,09-Mar-2026 03:38 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",2026_UPIDC_1111408_10,06/S.E/2025-26,Head Protection (07 Nos) of canal and CC Lining (11 Nos) and Floor Protection Work (15 Nos) on Various Pucca Structures between km 14.000 to km 36.400 of Mahuli Dy. in Distt-Basti.,1.0,5934593.0,RAJESH TRADERS,INR,"9,661,414.76",Finance,Admitted,Ramesh Prasad,09-Mar-2026 03:22 PM,,BOQ Comparative Chart,Ramesh Prasad,Internal,ANAND KUMAR ANAND,Ramesh Prasad,09-Mar-2026 03:38 PM,finsummary_2081416.pdf (679.35 KB),Technical,Admitted,Ramesh Prasad,06-Mar-2026 03:49 PM,,25-Mar-2026,"INR 9,661,414.76",180.0,Ramesh Prasad,10-Apr-2026 12:24 PM,DOS.pdf (473.00 KB),AOC,Ramesh Prasad,Internal,Anand Kumar Anand,Ramesh Prasad,06-Mar-2026 04:03 PM,09-Mar-2026 11:00 AM,techsummary_2081416.pdf (613.86 KB),AOC
,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5941461,M/S PRAKASH CONSTRUCTION,28-Feb-2026 02:59 PM,Rejected-Technical,As Per Uploaded,06-Mar-2026 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5941026,Ms Ram Nath Shukla Contractor,28-Feb-2026 01:55 PM,Rejected-Finance,L2,09-Mar-2026 03:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5939060,M/S RUCHI CONSTRUCTION CO,27-Feb-2026 07:51 PM,Rejected-Finance,L5,09-Mar-2026 03:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,5934593,RAJESH TRADERS,28-Feb-2026 04:03 PM,Accepted-AOC,L1,10-Apr-2026 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,5941103,SHIVANAND SHUKLA,28-Feb-2026 03:11 PM,Rejected-Finance,L4,09-Mar-2026 03:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
