S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
1,5970161,M/s B.N. GOEL AND COMPANY,16-Mar-2026 02:05 PM,Rejected-Finance,QUOTED AMOUNT HIRE THEN OTHER BIDER,19-Mar-2026 04:45 PM,1.0,5973115.0,Sapna Associates,INR,"19,174,806",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,2026_UPRNS_1120319_1,273/SE/E-TENDER/2025-26,CONSTRUCTION OF BARRACK (30 PERSON CAPACITY-2 NOS. (G AND F)) DISTRICT JAIL AGRA IN DISTRICT- AGRA (U.P.),06-Apr-2026,"INR 19,174,806",270.0,NAGENDRA YADAV,13-Apr-2026 03:17 PM,273.pdf (94.00 KB),QUOTED AMOUNT LOWER THEN OTHER BIDER,NAGENDRA YADAV SE,Internal,"SURYA PRATAP BAHADUR SINGH EE ARUN YADAV AE, SUNIL GUPTA JE, VIJENDRA PRATAP SINGH ACCOUNTANT",NAGENDRA YADAV,19-Mar-2026 04:45 PM,finsummary_2083893.pdf (296.14 KB),Technical,WE HAVE RECEIVED TECHNICAL BID,NAGENDRA YADAV,18-Mar-2026 04:17 PM,technical_2083893.pdf,NAGENDRA YADAV SE,Internal,"SURYA PRATAP BAHADUR SINGH EE ARUN YADAV AE, SUNIL GUPTA JE, VIJENDRA PRATAP SINGH ACCOUNTANT",NAGENDRA YADAV,18-Mar-2026 04:18 PM,19-Mar-2026 10:00 AM,techsummary_2083893.pdf (296.14 KB),Finance,WE HAVE RECEIVED FINANCIAL BID,NAGENDRA YADAV,19-Mar-2026 04:17 PM,finance_2083893.pdf,BOQ Comparative Chart,AOC,"7,080",EE,AGRA,No,26-Feb-2026 03:30 PM,17-Mar-2026 10:00 AM,26-Feb-2026 03:30 PM,16-Mar-2026 05:00 PM,NA ,NA ,26-Feb-2026 03:30 PM,16-Mar-2026 05:00 PM,19-Mar-2026 10:00 AM,1,BG - Bank Guarantee,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,273/SE/E-TENDER/2025-26,2026_UPRNS_1120319_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"3,83,900",No,fixed,,EE,AGRA,CONSTRUCTION OF BARRACK (30 PERSON CAPACITY-2 NOS. (G AND F)) DISTRICT JAIL AGRA IN DISTRICT- AGRA (U.P.),CONSTRUCTION OF BARRACK (30 PERSON CAPACITY-2 NOS. (G AND F)) DISTRICT JAIL AGRA IN DISTRICT- AGRA (U.P.),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,270.0,"DISTRICT JAIL, AGRA",282002.0,NA ,NA ,NA ,AGRA,No ,No,SUPERINTENDENT ENGINEER,"06, RAJSHREE GARDEN, DAYAL BAGH, AGRA",AOC
2,5957240,M.S. Construction,08-Mar-2026 08:17 PM,Rejected-Finance,QUOTED AMOUNT HIRE THEN OTHER BIDER,19-Mar-2026 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2,FDR - Fixed Deposit,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5973115,Sapna Associates,14-Mar-2026 07:20 PM,Accepted-AOC,QUOTED AMOUNT LOWER THEN OTHER BIDER,13-Apr-2026 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
