S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1,5972233,M/S GIRI CONSTRUCTION,18-Mar-2026 08:15 AM,Accepted-AOC,y,29-Apr-2026 06:12 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1123778_4,3430/RED/Tender/2025-26 Dt. 03.02.2026,Ward no 15 Badh wali mata mandir ke pass Pushpendra Rajpoot ke makan se Parsad Rashmi Anil Ahirwar ke Plot tak Nale ka Nirman Karya.,1.0,5972233.0,M/S GIRI CONSTRUCTION,INR,"1,838,979",29-Apr-2026,"INR 1,838,979",90.0,RAJNEESH KUMAR,29-Apr-2026 06:12 PM,15badhwalimata.pdf (1243.00 KB),final,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,29-Apr-2026 06:10 PM,finsummary_2094779.pdf (1242.53 KB),Technical,final,RAJNEESH KUMAR,10-Apr-2026 01:52 PM,technical_2094779.pdf,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,10-Apr-2026 01:57 PM,17-Apr-2026 12:30 PM,techsummary_2094779.pdf (736.68 KB),Finance,final,RAJNEESH KUMAR,29-Apr-2026 06:07 PM,,BOQ Comparative Chart,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3430/RED/Tender/2025-26 Dt. 03.02.2026,2026_REDUP_1123778_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,354",Nil,Nil,No,1.0,SBI Bank,"93,000",Yes,fixed,,Nil,Nil,12-Mar-2026 12:00 PM,25-Mar-2026 03:30 PM,12-Mar-2026 12:00 PM,25-Mar-2026 12:00 PM,NA ,NA ,12-Mar-2026 12:00 PM,25-Mar-2026 12:00 PM,17-Apr-2026 12:30 PM,Ward no 15 Badh wali mata mandir ke pass Pushpendra Rajpoot ke makan se Parsad Rashmi Anil Ahirwar ke Plot tak Nale ka Nirman Karya.,Ward no 15 Badh wali mata mandir ke pass Pushpendra Rajpoot ke makan se Parsad Rashmi Anil Ahirwar ke Plot tak Nale ka Nirman Karya.,Please refer Tender documents. ,NA ,"18,49,000",Civil Works,NA ,Tender,90.0,90.0,Ward no 15 Badh wali mata mandir ke pass Pushpendr,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,EE RED Jhansi,EE RED Jhansi,1,Fee/PreQual/Technical,.pdf,SBD,AOC
2,5972248,SANJAY AGARWAL,18-Mar-2026 05:34 AM,Rejected-Finance,n,29-Apr-2026 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,AOC
