Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
30-Mar-2026,"INR 47,085,114.73",90.0,Kiran Pal Singh Verma,22-Apr-2026 05:27 PM,aoc_32.pdf (396.00 KB),as per uploaded,Technical,AS UPLOADED,Kiran Pal Singh Verma,25-Mar-2026 06:21 PM,technical_2090007.pdf,SE GANDAK FLOOD CIRCLE GORAKHPUR,Internal,SE DRAINAGE CIRCLE BALLIA,Kiran Pal Singh Verma,25-Mar-2026 06:24 PM,27-Mar-2026 06:30 PM,techsummary_2090007.pdf (660.76 KB),Finance,as uploaded,Kiran Pal Singh Verma,28-Mar-2026 02:09 PM,finance_2090007.pdf,BOQ Comparative Chart,SE GANDAK FLOOD CIRCLE GORAKHPUR,Internal,SE DRAINAGE CIRCLE BALLIA,Kiran Pal Singh Verma,30-Mar-2026 09:06 AM,finsummary_2090007.pdf (660.76 KB),1.0,5963876.0,GHANSHYAM CHAUBAY,INR,"47,085,114.73","U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",2026_UPIDC_1122384_32,04/SE/2025-26,Anti erosion Work at Km 19.100 of Madaraha Beharadadi bund on left bank of River Ghaghra/Saryu for protection of group of Gayghat village of Tehsil Dhangata in district-Santkabirnagar,1,5965192,Desh Dipak Pandey,13-Mar-2026 02:06 AM,Rejected-Finance,ATTACHED,30-Mar-2026 09:06 AM,AOC,1.0,Fee/PreQual/Technical,.pdf,BID DOCUMENT,"6,354",Nil,Nil,No,07-Mar-2026 10:00 AM,13-Mar-2026 03:00 PM,07-Mar-2026 10:00 AM,13-Mar-2026 02:30 PM,NA ,NA ,07-Mar-2026 10:00 AM,13-Mar-2026 02:30 PM,27-Mar-2026 06:30 PM,Anti erosion Work at Km 19.100 of Madaraha Beharadadi bund on left bank of River Ghaghra/Saryu for protection of group of Gayghat village of Tehsil Dhangata in district-Santkabirnagar,Anti erosion Work at Km 19.100 of Madaraha Beharadadi bund on left bank of River Ghaghra/Saryu for protection of group of Gayghat village of Tehsil Dhangata in district-Santkabirnagar,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,SANTKABIRNAGAR,272175.0,GORAKHPUR ,SE GANDAK FLOOD CIRCLE GORAKHPUR ,07-Mar-2026 11:00 AM ,SE GANDAK FLOOD CIRCLE GORAKHPUR,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",04/SE/2025-26,2026_UPIDC_1122384_32,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"13,72,000",Yes,fixed,,Nil,Nil,SE GANDAK FLOOD CIRCLE GORAKHPUR,SE GANDAK FLOOD CIRCLE GORAKHPUR,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5963876,GHANSHYAM CHAUBAY,13-Mar-2026 11:22 AM,Accepted-AOC,as uploaded,22-Apr-2026 05:27 PM,AOC,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5963362,M/S AKASH ENTERPRISES,13-Mar-2026 01:47 PM,Rejected-Finance,ATTACHED,30-Mar-2026 09:06 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5965501,M/S K.K. TRADERS,13-Mar-2026 09:59 AM,Rejected-Finance,ATTACHED,30-Mar-2026 09:06 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5969444,M/S PRABHAT TRADERS,13-Mar-2026 12:03 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Mar-2026 06:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5962724,MS TRISHIRA CONSTRUCTION PRIVATE LIMITED,13-Mar-2026 01:50 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-Mar-2026 06:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
