Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1,Fee/PreQual/Technical,.pdf,"CONS. OF ADDITIONAL DORMITORY HALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT GUNNOR, IN DISTT. SAMBHAL","52,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"CONS. OF ADDITIONAL DORMITORY HALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT GUNNOR, IN DISTT. SAMBHAL","CONS. OF ADDITIONAL DORMITORY HALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT GUNNOR, IN DISTT. SAMBHAL",Please refer Tender documents. ,NA ,"25,69,261",Civil Works,NA ,Tender,90.0,180.0,Moradabad,244001.0,NA ,NA ,NA ,"Project Manager UPPCL Unit-21, Moradabad",No ,No,"5,900",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-2 Bareilly||Unit-21 Moradabad,07/PCL/PM/UNIT-21/MBD/ 2025-26,2026_UPPRC_1116813_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Project Manager,MMIG B 1 and 2 Ramganga vihar Moradabad,16-Feb-2026 05:30 PM,28-Feb-2026 02:00 PM,16-Feb-2026 05:30 PM,28-Feb-2026 01:00 PM,NA ,NA ,16-Feb-2026 05:30 PM,28-Feb-2026 01:00 PM,10-Mar-2026 04:00 PM,AOC,"Project Manager Unit-21, Moradabad",Internal,"Project Manager Bareilly, Acctt. Mbd.",Deepak Kumar Sharma,10-Mar-2026 01:37 PM,10-Mar-2026 04:00 PM,techsummary_2074407.pdf (7956.63 KB),Finance,summary,Deepak Kumar Sharma,23-Apr-2026 11:42 AM,finance_2074407.pdf,BOQ Comparative Chart,"Project Manager Unit-21, Moradabad",Internal,acctt moradabad and project manager bareilly,Deepak Kumar Sharma,23-Apr-2026 11:50 AM,finsummary_2074407.pdf (7956.63 KB),Technical,Comparative,Deepak Kumar Sharma,10-Mar-2026 01:27 PM,technical_2074407.pdf,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-2 Bareilly||Unit-21 Moradabad,2026_UPPRC_1116813_1,07/PCL/PM/UNIT-21/MBD/ 2025-26,"CONS. OF ADDITIONAL DORMITORY HALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT GUNNOR, IN DISTT. SAMBHAL",1.0,5938240.0,M/s A.R. Contractor,INR,"2,553,846",1,5938240,M/s A.R. Contractor,27-Feb-2026 04:01 PM,Accepted-AOC,Ist Lowest,23-Apr-2026 12:00 PM,23-Apr-2026,"INR 2,553,846",180.0,Deepak Kumar Sharma,23-Apr-2026 12:00 PM,LOAA.pdf (700.00 KB),AOC
2,Finance,.xls,"CONS. OF ADDITIONAL DORMITORY HALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT GUNNOR, IN DISTT. SAMBHAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5936109,SRI MAHALAKSHMI CONSTRUCTIONS,27-Feb-2026 03:37 PM,Rejected-AOC,IInd Lowest,23-Apr-2026 12:00 PM,,,,,,,AOC
