Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
EXECUTIVE OFFICER NAGAR PANCHAYAT KHARGUPUR,EXECUTIVE OFFICER NAGAR PANCHAYAT KHARGUPUR,1.0,Fee/PreQual/Technical,.pdf,tendernotice,NALA NIRMAN KARYA,MOHALLA DARJI PASHCHAMI ME DURGA SONI KE GHAR KE PEECHE SE KALITHAN MANDIR KE PEECHE TAK NALA NIRMAN KARYA,MOHALLA DARJI PASHCHAMI ME DURGA SONI KE GHAR KE PEECHE SE KALITHAN MANDIR KE PEECHE TAK NALA NIRMAN KARYA ,NA ,,Civil Works - Others,NA ,Tender,90.0,180.0,NAGAR PANCHAYAT KHARGUPUR,271204.0,NA ,NA ,NA ,NAGAR PANCHAYAT KHARGUPUR,No ,No,"6,877",EXECUTIVE OFFICER,NAGAR PANCHAYAT KHARGUPUR GONDA,No,1,DD - Demand Draft,Directorate of Local Bodies UP||Nagar Panchayat Khargupur Gonda,279/n0p0kh0/enivida/2025-26,2026_DOLBU_1129445_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"5,82,800",No,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KHARGUPUR GONDA,24-Mar-2026 09:00 AM,25-Apr-2026 03:00 PM,24-Mar-2026 09:00 AM,25-Apr-2026 02:00 PM,NA ,NA ,24-Mar-2026 09:00 AM,25-Apr-2026 02:00 PM,25-Apr-2026 05:00 PM,AOC,eojeclerk,Internal,eojeclerk,Amarnath Ram,25-Apr-2026 08:16 PM,finsummary_2106781.pdf (194.23 KB),Technical,TENDOC,Amarnath Ram,25-Apr-2026 04:42 PM,technical_2106781.pdf,EOJECLERK,Internal,EOJECLERK,Amarnath Ram,25-Apr-2026 04:59 PM,25-Apr-2026 05:00 PM,techsummary_2106781.pdf (194.23 KB),Finance,boq,Amarnath Ram,25-Apr-2026 05:39 PM,finance_2106781.pdf,BOQ Comparative Chart,Directorate of Local Bodies UP||Nagar Panchayat Khargupur Gonda,2026_DOLBU_1129445_1,279/n0p0kh0/enivida/2025-26,NALA NIRMAN KARYA,1.0,6065173.0,Anoop Kumar Singh,INR,"5,804,688",1.0,6065173.0,Anoop Kumar Singh,23-Apr-2026 08:00 PM,Accepted-AOC,LOWEST AMOUNT QUATED,27-Apr-2026 02:17 PM,27-Apr-2026,"INR 5,804,688",90.0,Amarnath Ram,27-Apr-2026 02:17 PM,AOC12.pdf (365.00 KB),NALA NIRMAN KARYA,AOC
,,,,.pdf,tenderdocument,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6055914.0,M/S LADDU CONSTRUCTION,18-Apr-2026 03:47 PM,Rejected-Finance,HIGHEST AMOUNT QUATED,25-Apr-2026 08:16 PM,,,,,,,,AOC
,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6056376.0,M/S NAGESHWAR NATH CONSTRUCTION,18-Apr-2026 09:23 PM,Rejected-Finance,SECOND HIGHEST AMOUNT QUATED,25-Apr-2026 08:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
