S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,5941351,M/S ADITYA CONSTRUCTION COMPANY,28-Feb-2026 01:45 PM,Accepted-AOC,L1,10-Apr-2026 12:51 PM,1.0,5941351.0,M/S ADITYA CONSTRUCTION COMPANY,INR,"6,307,811.05","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",2026_UPIDC_1111712_5,07/S.E/2025-26,"Repairing, Slab Rasing and Protection work of 04 Nos. Old Pucca structure and construction of 3 No. New VRB Between Km. 2.800 To Km. 4.600 of Bhatpar Dy in Santkabirnagar District.",25-Mar-2026,"INR 6,307,811.05",180.0,Ramesh Prasad,10-Apr-2026 12:51 PM,DOS.pdf (474.00 KB),AOC,Ramesh Prasad,Internal,Vishwanath Shukla,Ramesh Prasad,06-Mar-2026 04:08 PM,09-Mar-2026 11:00 AM,techsummary_2081325.pdf (559.35 KB),Finance,Admitted,Ramesh Prasad,09-Mar-2026 03:23 PM,,BOQ Comparative Chart,Ramesh Prasad,Internal,Vishwanath Shukla,Ramesh Prasad,09-Mar-2026 03:46 PM,finsummary_2081325.pdf (1380.57 KB),Technical,Admitted,Ramesh Prasad,06-Mar-2026 03:51 PM,,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",07/S.E/2025-26,2026_UPIDC_1111712_5,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,"Repairing, Slab Rasing and Protection work of 04 Nos. Old Pucca structure and construction of 3 No. New VRB Between Km. 2.800 To Km. 4.600 of Bhatpar Dy in Santkabirnagar District.","Repairing, Slab Rasing and Protection work of 04 Nos. Old Pucca structure and construction of 3 No. New VRB Between Km. 2.800 To Km. 4.600 of Bhatpar Dy in Santkabirnagar District.",Please refer Tender documents. ,NA ,"80,64,000",Civil Works,NA ,Tender,90.0,180.0,Khalilabad,272175.0,NA ,NA ,NA ,"S.E, Irrigation Construction Circle, Basti",No ,No,23-Feb-2026 12:00 PM,28-Feb-2026 04:45 PM,23-Feb-2026 12:00 PM,28-Feb-2026 04:15 PM,NA ,NA ,23-Feb-2026 12:00 PM,28-Feb-2026 04:15 PM,09-Mar-2026 11:00 AM,"1,61,000",No,fixed,,Nil,Nil,"S.E, Irrigation Construction Circle, Basti","S.E, Irrigation Construction Circle, Basti",1.0,SBI Bank,"2,951",Nil,Nil,No,AOC
2,5938072,M/s M.K Traders,28-Feb-2026 01:04 PM,Rejected-Technical,As Per Uploaded,06-Mar-2026 04:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5937022,santosh kumar pal,28-Feb-2026 11:47 AM,Rejected-Finance,L2,09-Mar-2026 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
