Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Gram Sabha Sighauti me Primary School Pathpurva se Devinath Pathak ke ghar Tak Rabarmold Interlocking ka Nirman karya,Gram Sabha Sighauti me Primary School Pathpurva se Devinath Pathak ke ghar Tak Rabarmold Interlocking ka Nirman karya,Gram Sabha Sighauti me Primary School Pathpurva se Devinath Pathak ke ghar Tak Rabarmold Interlocking ka Nirman karya ,NA ,"5,64,361",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,EE RED GONDA,EE RED GONDA,"11,287",Yes,percentage,2.0%,Nil,Nil,950.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,1014/EE/RED/ENiv/Nirman/25-26 Dt 14-01-2026,2026_REDUP_1113169_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,06-Feb-2026 06:00 PM,13-Feb-2026 12:30 PM,06-Feb-2026 06:00 PM,13-Feb-2026 12:00 PM,NA ,NA ,06-Feb-2026 06:00 PM,13-Feb-2026 12:00 PM,19-Feb-2026 06:00 PM,1,Fee/PreQual/Technical,.pdf,NIT with T1,AOC,Technical,Summary,VIRENDRA KUMAR PATHAK,19-Feb-2026 01:22 PM,,EE RED GONDA,Internal,Er JB Singh EE Er VK Pathak AE Sri LK Chakravarti DAO,Jay Bahadur Singh,16-Apr-2026 10:42 AM,finsummary_2059991.pdf (242.96 KB),Finance,Summary,Jay Bahadur Singh,16-Apr-2026 08:36 AM,,BOQ Comparative Chart,EE RED GONDA,Internal,Er J B Singh EE Er Virendra Kumar Pathak A E Sri L. K. Chakravarti D A O,VIRENDRA KUMAR PATHAK,19-Feb-2026 05:57 PM,19-Feb-2026 06:00 PM,techsummary_2059991.pdf (369.21 KB),16-Apr-2026,"INR 564,360.94",120.0,Jay Bahadur Singh,16-Apr-2026 10:44 AM,06kaiser.pdf (243.00 KB),Bond,1,5864539,M/S DASMESH ASSOCIATES,12-Feb-2026 06:53 PM,Rejected-Finance,L2,16-Apr-2026 10:42 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1113169_6,1014/EE/RED/ENiv/Nirman/25-26 Dt 14-01-2026,Gram Sabha Sighauti me Primary School Pathpurva se Devinath Pathak ke ghar Tak Rabarmold Interlocking ka Nirman karya,1.0,5863101.0,M/S SRI JAN CONSTRUCTION,INR,"564,360.94",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Work BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5863101,M/S SRI JAN CONSTRUCTION,12-Feb-2026 06:04 PM,Accepted-AOC,L1,16-Apr-2026 10:44 AM,,,,,,,,,,AOC
