EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"43,000",No,fixed,,Nil,Nil,Project Manager Unit 12,129 KK Puri AWAS VIKAS,1,Fee/PreQual/Technical,.pdf,Technical,23-Mar-2026 12:00 PM,28-Mar-2026 04:00 PM,23-Mar-2026 12:00 PM,28-Mar-2026 03:00 PM,23-Mar-2026 12:00 PM ,28-Mar-2026 03:00 PM ,23-Mar-2026 12:00 PM,28-Mar-2026 03:00 PM,01-Apr-2026 02:00 PM,Installation of 102 No. Solar street lights at various locations in the District Jhansi Development Block Chirgaon,Installation of 102 No. Solar street lights at various locations in the District Jhansi Development Block Chirgaon,As per NIT ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Jhansi,284003.0,NA ,NA ,NA ,Jhansi,No ,No,1.0,SBI Bank,"5,900",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,07/PM12/UPPCL/2025-26,2026_UPPRC_1128918_16,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1.0,6016255.0,RUDRAKSH ELECTRICAL AND CONSTRUCTION,INR,"1,782,317.44",PM 12 Jhansi,Internal,Ravikant,PRAVEEN KUMAR SHARMA,20-Apr-2026 12:15 PM,finsummary_2106207.pdf (1030.25 KB),Finance,Two Bid Admitted,PRAVEEN KUMAR SHARMA,20-Apr-2026 12:00 PM,,BOQ Comparative Chart,1,6015940,ONES ASSOCIATION,28-Mar-2026 12:27 PM,Rejected-AOC,l2,20-Apr-2026 03:07 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,2026_UPPRC_1128918_16,07/PM12/UPPCL/2025-26,Installation of 102 No. Solar street lights at various locations in the District Jhansi Development Block Chirgaon,20-Apr-2026,"INR 1,782,317.44",30.0,PRAVEEN KUMAR SHARMA,20-Apr-2026 03:07 PM,aoc16.pdf (422.00 KB),Technical,Two bids Admitted,PRAVEEN KUMAR SHARMA,28-Mar-2026 05:44 PM,,PM 12 Jhansi,Internal,Ravikant Accountant,PRAVEEN KUMAR SHARMA,01-Apr-2026 01:08 PM,01-Apr-2026 02:00 PM,techsummary_2106207.pdf (2797.88 KB),AOC
,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,6016255,RUDRAKSH ELECTRICAL AND CONSTRUCTION,28-Mar-2026 02:17 PM,Accepted-AOC,l1,20-Apr-2026 03:07 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
