Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage
15-Apr-2026,"INR 276,751",30.0,DILIP KUMAR,15-Apr-2026 05:46 PM,582.pdf (1299.00 KB),AOC for Acceptance No 582 date 25.03.2026,1,5944267,M.K ENTERPRISES,03-Mar-2026 09:45 AM,Rejected-Finance,Financial bid Rejected due to L2,15-Apr-2026 05:43 PM,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1119781_9,354/E-Tender/2025-26 dt. 18.02.2026,Mall Avenue Colony ke vibhinn awason me saamanya marammat va rangai putai ka karya.,1.0,5944231.0,M/s M.H. ENTERPRISES,INR,"276,751",Finance,Evaluation Letter,DILIP KUMAR,12-Mar-2026 02:08 PM,finance_2083054.pdf,BOQ Comparative Chart,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,15-Apr-2026 05:43 PM,finsummary_2083054.pdf (2208.19 KB),EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,15-Apr-2026 05:40 PM,techsummary_2083054.pdf (2208.19 KB),AOC,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,354/E-Tender/2025-26 dt. 18.02.2026,2026_PWDBL_1119781_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"28,000",No,fixed,,Nil,Nil,Mall Avenue Colony ke vibhinn awason me saamanya marammat va rangai putai ka karya.,Mall Avenue Colony ke vibhinn awason me saamanya marammat va rangai putai ka karya.,Please refer Tender documents. ,NA ,"2,80,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,27-Feb-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,770.0,Nil,Nil,No,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,1.0,SBI Bank,26-Feb-2026 09:00 AM,03-Mar-2026 12:30 PM,26-Feb-2026 09:00 AM,03-Mar-2026 12:00 PM,NA ,NA ,26-Feb-2026 09:00 AM,03-Mar-2026 12:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,AOC
,,,,,,,2,5944231,M/s M.H. ENTERPRISES,03-Mar-2026 10:43 AM,Accepted-AOC,Financial bid is accepted at the Price Rs. 276751.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,15-Apr-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
