Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
18-Apr-2026,"INR 1,590,544.03",180.0,Sujit Kumar Sinha,18-Apr-2026 04:51 PM,Vikram.pdf (26.00 KB),1,6028669,M/s Vaishnavi Construction,07-Apr-2026 11:43 PM,Rejected-Finance,High,13-Apr-2026 01:44 PM,1.0,6026894.0,M/s Vikram Jaiswal,INR,"1,590,544.03",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1129895_4,"1271/RED/Etender(35)/2025-26, Dt. 16.03.2026",Gram Panchayat Ailiha ke majra Bahuta me main pich road se Munnapurwa tak interlocking nirman karya-Huzoorpur_04,Technical,Technical bid open,Sujit Kumar Sinha,08-Apr-2026 01:11 PM,technical_2107740.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,13-Apr-2026 01:44 PM,finsummary_2107740.pdf (44.75 KB),Finance,Financial bid open,Sujit Kumar Sinha,13-Apr-2026 12:47 PM,finance_2107740.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,10-Apr-2026 06:10 PM,13-Apr-2026 12:00 PM,techsummary_2107740.pdf (149.39 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1271/RED/Etender(35)/2025-26, Dt. 16.03.2026",2026_REDUP_1129895_4,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Executive Enginer,"Office of the Executive Engineer, R.E.D. Bahraich",25-Mar-2026 12:00 PM,08-Apr-2026 12:30 PM,25-Mar-2026 12:00 PM,08-Apr-2026 12:00 PM,NA ,NA ,25-Mar-2026 12:00 PM,08-Apr-2026 12:00 PM,13-Apr-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,Technical bid open,Gram Panchayat Ailiha ke majra Bahuta me main pich road se Munnapurwa tak interlocking nirman karya-Huzoorpur_04,Gram Panchayat Ailiha ke majra Bahuta me main pich road se Munnapurwa tak interlocking nirman karya-Huzoorpur_04,Please refer Tender documents. ,NA ,"13,49,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Engineer, R.E.D. Bahraich",No ,No,1.0,Corrigendum for date change,Date,,"27,000",No,fixed,,Nil,Nil,1.0,SBI Bank,788.0,Nil,Nil,No,AOC
,,,,,,2,6026894,M/s Vikram Jaiswal,07-Apr-2026 11:00 PM,Accepted-AOC,AOC,18-Apr-2026 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
