Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
INTERLOCKING WORKS,MOHALLA HARWAHAN PURWA ME DR TIWARI KE DUKAN SE MANGRU KE GHAR TAK INTERLOCKING KA KARYA.,MOHALLA HARWAHAN PURWA ME DR TIWARI KE DUKAN SE MANGRU KE GHAR TAK INTERLOCKING KA KARYA. ,NA ,,Civil Works - Others,NA ,Tender,60.0,180.0,NAGAR PANCHAYAT KHARGUPUR,271204.0,NA ,NA ,NA ,NAGAR PANCHAYAT KHARGUPUR,No ,No,25-Mar-2026 12:00 PM,25-Apr-2026 03:00 PM,25-Mar-2026 12:00 PM,25-Apr-2026 02:00 PM,NA ,NA ,25-Mar-2026 12:00 PM,25-Apr-2026 02:00 PM,25-Apr-2026 04:45 PM,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,EXECUTIVE OFFICER NAGAR PANCHAYAT KHARGUPUR,EXECUTIVE OFFICER NAGAR PANCHAYAT KHARGUPUR,593.0,EXECUTIVE OFFICER,NAGAR PANCHAYAT KHARGUPUR GONDA,Yes,"50,300",Yes,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KHARGUPUR GONDA,Directorate of Local Bodies UP||Nagar Panchayat Khargupur Gonda,282/n0p0kh0/enivida/2025-26,2026_DOLBU_1130103_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,Finance,boq,Amarnath Ram,25-Apr-2026 07:26 PM,finance_2108187.pdf,BOQ Comparative Chart,EOJECLERK,Internal,EOJECLERK,Amarnath Ram,25-Apr-2026 04:32 PM,25-Apr-2026 04:45 PM,techsummary_2108187.pdf (194.23 KB),Technical,tendoc,Amarnath Ram,25-Apr-2026 04:26 PM,technical_2108187.pdf,eojeclerk,Internal,eojeclerk,Amarnath Ram,25-Apr-2026 07:37 PM,finsummary_2108187.pdf (194.23 KB),27-Apr-2026,"INR 500,988",90.0,Amarnath Ram,27-Apr-2026 01:29 PM,aoc18.pdf (438.00 KB),INTERLOCKING WORKS,Directorate of Local Bodies UP||Nagar Panchayat Khargupur Gonda,2026_DOLBU_1130103_1,282/n0p0kh0/enivida/2025-26,INTERLOCKING WORKS,1.0,6065076.0,Anoop Kumar Singh,INR,"500,988",1.0,6065076.0,Anoop Kumar Singh,23-Apr-2026 07:11 PM,Accepted-AOC,lowest amount quated,27-Apr-2026 01:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BG - Bank Guarantee,,,.pdf,TENDOC,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6055727.0,M/S LADDU CONSTRUCTION,18-Apr-2026 02:44 PM,Rejected-Finance,highest amount quated,25-Apr-2026 07:37 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,2.0,Finance,.xls,FINANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6056333.0,M/S NAGESHWAR NATH CONSTRUCTION,18-Apr-2026 08:34 PM,Rejected-Finance,second highest amount quated,25-Apr-2026 07:37 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
