Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical,Erosion Control Work for the protection of the Tarausa and Lasda village group on the right bank of the Yamuna River in District Banda (LOT-02),Erosion Control Work for the protection of the Tarausa and Lasda village group on the right bank of the Yamuna River in District Banda (LOT-02),Please refer Tender documents. ,NA ,"4,39,39,000",Civil Works,NA ,Tender,90.0,90.0,Banda,210001.0,Irrigation Work Circle Banda ,Irrigation Work Circle Banda ,09-Mar-2026 11:00 AM ,Irrigation Work Circle Banda,No ,No,Supertending Engineer,Irrigation Work Circle Banda,"8,79,000",No,fixed,,Nil,Nil,1.0,SBI Bank,09-Mar-2026 11:00 AM,16-Mar-2026 11:30 AM,09-Mar-2026 11:00 AM,16-Mar-2026 11:00 AM,NA ,NA ,09-Mar-2026 11:00 AM,16-Mar-2026 11:00 AM,27-Mar-2026 11:00 AM,"5,740",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Banda",04/SE/2025-26,2026_UPIDC_1121633_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,AOC,Usman Ali,Internal,Usman Ali Superintending Engineer Irrigation Work Cricle Banda Brijesh Kumar Superintending Engineer 4th Cricle Irrigation Work Jhansi,Usman Ali,25-Mar-2026 11:20 AM,27-Mar-2026 11:00 AM,techsummary_2087076.pdf (295.54 KB),Finance,Financial Evaluation,Usman Ali,01-Apr-2026 01:29 PM,finance_2087076.pdf,BOQ Comparative Chart,Usman Ali,Internal,Usman Ali Superintending Engineer Irrigation Work Circle Banda BRIJESH KUMAR Superintending Engineer 4th Circle Irrigation Work Jhansi,Usman Ali,01-Apr-2026 01:43 PM,finsummary_2087076.pdf (291.91 KB),Technical,Technical Evaluation,Usman Ali,25-Mar-2026 11:10 AM,technical_2087076.pdf,1,5974670,M/S SRI RAJ BAHADUR SINGH,16-Mar-2026 12:18 AM,Accepted-AOC,L-1,01-Apr-2026 01:53 PM,1.0,5974670.0,M/S SRI RAJ BAHADUR SINGH,INR,"31,832,442.31","U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Banda",2026_UPIDC_1121633_1,04/SE/2025-26,Erosion Control Work for the protection of the Tarausa and Lasda village group on the right bank of the Yamuna River in District Banda (LOT-02),01-Apr-2026,"INR 31,832,442.31",90.0,Usman Ali,01-Apr-2026 05:07 PM,dos02.pdf (360.00 KB),AOC,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5975685,RAM NARAYAN YADAV,16-Mar-2026 09:02 AM,Rejected-Finance,L-2,01-Apr-2026 01:43 PM,,,,,,,,,,,,,,,,,AOC
