Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
15-Apr-2026,"INR 1,424,495.1",90.0,Narendra chaudhary,15-Apr-2026 12:09 PM,Annudhaba.pdf (1088.00 KB),l1,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1116584_1,2074/red/tender/unnao/2025-26 Dt- 27-01-2026,Miyanganj Chaurahe per Annu Dhaba ki Nikat Se Dr Rathour ke Plat tak Interlocking Road Ka Nirman karye.,1.0,5888846.0,M/s. Ahinsa Construction,INR,"1,424,495.1",1,5888846,M/s. Ahinsa Construction,19-Feb-2026 09:03 PM,Accepted-AOC,l1,15-Apr-2026 12:09 PM,Technical,Summary,Narendra chaudhary,06-Mar-2026 11:11 AM,technical_2073958.pdf,Er Narendra Chaudhary,Internal,,Narendra chaudhary,15-Apr-2026 12:03 PM,finsummary_2073958.pdf (1087.66 KB),Finance,Summary,Narendra chaudhary,15-Apr-2026 12:01 PM,finance_2073958.pdf,BOQ Comparative Chart,Er Narendra Chaudhary,Internal,,Narendra chaudhary,06-Mar-2026 11:15 AM,06-Mar-2026 11:20 AM,techsummary_2073958.pdf (590.95 KB),AOC,1.0,SBI Bank,"1,000",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2074/red/tender/unnao/2025-26 Dt- 27-01-2026,2026_REDUP_1116584_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Er Narendra Chaudhary,Vikash Bhawan Unnao,16-Feb-2026 01:30 PM,21-Feb-2026 05:00 PM,16-Feb-2026 01:30 PM,21-Feb-2026 04:30 PM,NA ,NA ,16-Feb-2026 01:30 PM,21-Feb-2026 04:30 PM,06-Mar-2026 11:20 AM,Miyanganj Chaurahe per Annu Dhaba ki Nikat Se Dr Rathour ke Plat tak Interlocking Road Ka Nirman karye.,Miyanganj Chaurahe per Annu Dhaba ki Nikat Se Dr Rathour ke Plat tak Interlocking Road Ka Nirman karye.,Plz Refer Doc ,NA ,"14,26,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,"29,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,2,5898797,M/s Arvind Kumar Pandey,19-Feb-2026 08:46 PM,Rejected-AOC,l2,15-Apr-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
