Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
29-Apr-2026,"INR 1,760,013",90.0,Chaman Srivastava,29-Apr-2026 06:02 PM,unnaobalaji.pdf (528.00 KB),FINAL,Technical,FINAL,RAJNEESH KUMAR,10-Apr-2026 03:38 PM,technical_2094868.pdf,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,10-Apr-2026 03:41 PM,17-Apr-2026 12:30 PM,techsummary_2094868.pdf (721.32 KB),1.0,5971047.0,SANJAY AGARWAL,INR,"1,760,013",Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,29-Apr-2026 05:59 PM,finsummary_2094868.pdf (528.33 KB),Finance,FINAL,Chaman Srivastava,29-Apr-2026 05:58 PM,finance_2094868.pdf,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1123778_11,3430/RED/Tender/2025-26 Dt. 03.02.2026,Unnao Balaji Road Highway Brij ke aage Maa Kalkapuri colony main Park ke pass apex Road ka Nirman karya.,1,5971083,LUCKY ENTERPRISES,17-Mar-2026 08:21 AM,Rejected-Finance,N,29-Apr-2026 05:59 PM,AOC,EE RED Jhansi,EE RED Jhansi,"2,354",Nil,Nil,No,"89,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3430/RED/Tender/2025-26 Dt. 03.02.2026,2026_REDUP_1123778_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,12-Mar-2026 12:00 PM,25-Mar-2026 03:30 PM,12-Mar-2026 12:00 PM,25-Mar-2026 12:00 PM,NA ,NA ,12-Mar-2026 12:00 PM,25-Mar-2026 12:00 PM,17-Apr-2026 12:30 PM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,SBD,Unnao Balaji Road Highway Brij ke aage Maa Kalkapuri colony main Park ke pass apex Road ka Nirman karya.,Unnao Balaji Road Highway Brij ke aage Maa Kalkapuri colony main Park ke pass apex Road ka Nirman karya.,Please refer Tender documents. ,NA ,"17,70,000",Civil Works,NA ,Tender,90.0,90.0,Unnao Balaji Road Highway Brij ke aage Maa Kalkapu,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5971047,SANJAY AGARWAL,17-Mar-2026 09:37 AM,Accepted-AOC,Y,29-Apr-2026 06:02 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,AOC
