Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Porcupine stud construction work for flood protection of village group Babugarh and Behta situated on the right bank of Yamuna river in District Mathura.,Porcupine stud construction work for flood protection of village group Babugarh and Behta situated on the right bank of Yamuna river in District Mathura.,Please refer Tender documents. ,NA ,"3,03,37,000",Civil Works,NA ,Tender,90.0,92.0,Mathura,281001.0,"Office of The SE 3rd Circle Irrigation Works, Agra ","Office of The SE 3rd Circle Irrigation Works, 139 Mall Road, Pratappura Agra ",13-Mar-2026 01:00 PM ,"Office of The SE 3rd Circle Irrigation Works, Agra",No ,No,1.0,Fee/PreQual/Technical,.pdf,Tender Notice 18,"6,06,000",No,fixed,,Nil,Nil,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra,18/SE/2025-26,2026_UPIDC_1123336_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,11-Mar-2026 11:00 AM,17-Mar-2026 03:00 PM,11-Mar-2026 11:00 AM,17-Mar-2026 01:00 PM,NA ,NA ,11-Mar-2026 11:00 AM,17-Mar-2026 01:00 PM,23-Mar-2026 03:00 PM,Superintending Engineer,"3rd Circle Irrigation Works, 139 Mall Road, Pratappura Agra",1.0,SBI Bank,"4,130",Nil,Nil,No,AOC,D.S. Phaugat,Internal,CB Yadav,DHARMENDRA SINGH PHAUGAT,20-Mar-2026 06:15 PM,23-Mar-2026 03:00 PM,techsummary_2092777.pdf (908.00 KB),Finance,All Bid are Admitted,DHARMENDRA SINGH PHAUGAT,25-Mar-2026 11:42 AM,,BOQ Comparative Chart,D.S. Phaugat,Internal,CB Yadav,DHARMENDRA SINGH PHAUGAT,25-Mar-2026 07:40 PM,finsummary_2092777.pdf (24.66 KB),Technical,All Bidder are Admitted,DHARMENDRA SINGH PHAUGAT,20-Mar-2026 05:59 PM,,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra,2026_UPIDC_1123336_6,18/SE/2025-26,Porcupine stud construction work for flood protection of village group Babugarh and Behta situated on the right bank of Yamuna river in District Mathura.,1.0,5975775.0,M/S PRADEEP ASSOCIATES,INR,"15,812,565",1,5981261,chahar constructions,17-Mar-2026 12:09 PM,Rejected-Technical,Non-Responsive,20-Mar-2026 06:15 PM,31-Mar-2026,"INR 15,812,565",92.0,DHARMENDRA SINGH PHAUGAT,23-Apr-2026 04:31 PM,BabugarhAOC.pdf (684.00 KB),As per Attached Document AOC,AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5980795,GSB DEVELOPERS PRIVATE LIMITED,17-Mar-2026 10:25 AM,Rejected-Finance,L2,25-Mar-2026 07:40 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5978018,MOHAMMAD AWAIS,17-Mar-2026 12:23 PM,Rejected-Finance,L5,25-Mar-2026 07:40 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5975775,M/S PRADEEP ASSOCIATES,15-Mar-2026 08:36 PM,Accepted-AOC,L1,23-Apr-2026 04:31 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5978075,M/S RAJ CONSTRUCTION CO.,16-Mar-2026 07:05 PM,Rejected-Finance,L3,25-Mar-2026 07:40 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5979700,Santosh Kumar Sharma,17-Mar-2026 11:17 AM,Rejected-Finance,L4,25-Mar-2026 07:40 PM,,,,,,,,AOC
