Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
SE,SE Flood Circle Lakhimpur Kheri,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri",03/SE/2025-26,2026_UPIDC_1122699_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"2,715",Nil,Nil,No,"9,54,000",No,fixed,,Nil,Nil,River Training work to Protect Devipurwa village along R/B of river Ghaghra in Distt. Lakhimpur-Kheri.,River Training work to Protect Devipurwa village along R/B of river Ghaghra in Distt. Lakhimpur-Kheri.,Please refer Tender documents. ,NA ,"4,77,00,000",Civil Works,NA ,Tender,90.0,90.0,Lakhimpur Kheri,262701.0,Lakhimpur ,SE Flood Circle Lakhimpur Kheri ,10-May-2026 04:59 PM ,SE Flood Circle Lakhimpur Kheri,No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical,09-Mar-2026 09:00 AM,16-Mar-2026 04:00 PM,09-Mar-2026 09:15 AM,16-Mar-2026 02:00 PM,NA ,NA ,09-Mar-2026 11:00 AM,16-Mar-2026 02:00 PM,24-May-2026 04:59 PM,1.0,SBI Bank,AOC,Finance,Financial Evaluation,Anil Kumar Niranjan,24-Mar-2026 11:14 AM,,BOQ Comparative Chart,Anil Kumar Niranjan,Internal,Om Prakash Verma,Anil Kumar Niranjan,21-Mar-2026 06:38 PM,24-Mar-2026 09:00 AM,techsummary_2090929.pdf (291.24 KB),Technical,Technical Evaluation,Anil Kumar Niranjan,16-Mar-2026 05:11 PM,,Anil Kumar Niranjan,Internal,Om prakash verma,Anil Kumar Niranjan,25-Mar-2026 11:30 AM,finsummary_2090929.pdf (23.56 KB),02-Apr-2026,"INR 27,806,340",90.0,Anil Kumar Niranjan,22-Apr-2026 04:29 PM,Lot01gsbDeviPurva.pdf (480.00 KB),AOC,1,5971207,GSB DEVELOPERS PRIVATE LIMITED,13-Mar-2026 09:16 PM,Accepted-AOC,Accepted,22-Apr-2026 04:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri",2026_UPIDC_1122699_1,03/SE/2025-26,River Training work to Protect Devipurwa village along R/B of river Ghaghra in Distt. Lakhimpur-Kheri.,1.0,5971207.0,GSB DEVELOPERS PRIVATE LIMITED,INR,"27,806,340",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5970614,LAXMINARAIN INFRABUILD PRIVATE LIMITED,16-Mar-2026 12:39 PM,Rejected-Finance,L3,25-Mar-2026 11:30 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5977841,M/S LODHI ENTERPRISES,16-Mar-2026 01:05 PM,Rejected-Finance,L4,25-Mar-2026 11:30 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5977626,M/S MAHALAXMI TRADERS,16-Mar-2026 01:36 PM,Rejected-Technical,Reject,21-Mar-2026 06:38 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5976459,M/S SRI RAJ BAHADUR SINGH,16-Mar-2026 12:23 AM,Rejected-Finance,L2,25-Mar-2026 11:30 AM,,,,,,,,,,AOC
