S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,"Kanpur Municipal Corporation, Kanpur, UP",521/AA-25-26,2026_NNKAN_1105308_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,12-Jan-2026 09:00 AM,16-Jan-2026 04:00 PM,12-Jan-2026 09:00 AM,16-Jan-2026 03:00 PM,NA ,NA ,12-Jan-2026 09:00 AM,16-Jan-2026 03:00 PM,"99,371",No,percentage,10.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,Certificateofnon-pending5workasperthecontractonstamppaperofRs.100as perSerialNo.14oftenderconditions,Improvement of Road and Drain in Tadbagiya Kailas Nagar From H/O Naushad Bhai to H/O Jiyauddin in ward-58 Zone02,Improvement of Road and Drain in Tadbagiya Kailas Nagar From H/O Naushad Bhai to H/O Jiyauddin in ward-58 Zone02,Please refer Tender documents. ,NA ,"9,93,714",Civil Works,NA ,Tender,90.0,45.0,zone 2,208011.0,NA ,NA ,NA ,"OFFICE OF THE CHIEF ENGINEER, KMC",No ,No,"1,180",Nil,Nil,No,"CHIEF ENGINEER, KMC",Motijheel,AOC,CE,Internal,,DIVAKAR BHASKAR,20-Jan-2026 10:59 AM,techsummary_2039442.pdf (194.18 KB),CE,Internal,,DIVAKAR BHASKAR,20-Jan-2026 11:01 AM,finsummary_2039442.pdf (194.18 KB),Finance,M/S BABA ANANDESWAR SUPPLIERS,Akash Deep,19-Jan-2026 12:13 PM,,BOQ Comparative Chart,1.0,5806969.0,M/S BABA ANANDESWAR SUPPLIERS,INR,"835,815","Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1105308_1,521/AA-25-26,Improvement of Road and Drain in Tadbagiya Kailas Nagar From H/O Naushad Bhai to H/O Jiyauddin in ward-58 Zone02,1,5806969,M/S BABA ANANDESWAR SUPPLIERS,15-Jan-2026 05:50 PM,Accepted-AOC,AOC,16-Apr-2026 06:58 PM,07-Apr-2026,"INR 835,815",45.0,DIVAKAR BHASKAR,16-Apr-2026 06:58 PM,1105308babaandesrsup.pdf (641.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5807123,REETIKA ENTERPRISES,15-Jan-2026 06:42 PM,Rejected-Finance,L2,20-Jan-2026 11:01 AM,,,,,,,AOC
