Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
24-Apr-2026,"INR 1,089,000",90.0,Jagpal Verma,24-Apr-2026 04:58 PM,LOI.pdf (360.00 KB),Under the MLC Fund Scheme construction work of Sardar Vallabhbhai Patel Memorial Gate at Bhadar on Bhadar Antu road in Block Bhadar,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2026_SCIDC_1128720_1,629/E E/Ayo/E Tender/MLC FUND/25-26 20.03.2026,Under the MLC Fund Scheme construction work of Sardar Vallabhbhai Patel Memorial Gate at Bhadar on Bhadar Antu road in Block Bhadar,1.0,6011065.0,VINAY PRAKASH TRIPATHI,INR,"1,089,000",1,6008854,AKASH CONSTRUCTION,26-Mar-2026 08:42 AM,Rejected-Finance,not ok,24-Apr-2026 03:37 PM,Technical,Technical Bid opening summary,Jagpal Verma,16-Apr-2026 10:34 AM,technical_2105179.pdf,EE,Internal,E E Asst Acct,Jagpal Verma,24-Apr-2026 03:37 PM,finsummary_2105179.pdf (367.33 KB),Finance,Financial Bid opening summary,Jagpal Verma,24-Apr-2026 03:35 PM,finance_2105179.pdf,BOQ Comparative Chart,EE,Internal,E E Asst Acct,Jagpal Verma,16-Apr-2026 10:36 AM,16-Apr-2026 12:00 PM,techsummary_2105179.pdf (314.43 KB),AOC,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,629/E E/Ayo/E Tender/MLC FUND/25-26 20.03.2026,2026_SCIDC_1128720_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,652",online,Ayodhya,No,"22,000",No,fixed,,E E U P Scidco,Ayodhya,Under the MLC Fund Scheme construction work of Sardar Vallabhbhai Patel Memorial Gate at Bhadar on Bhadar Antu road in Block Bhadar,Under the MLC Fund Scheme construction work of Sardar Vallabhbhai Patel Memorial Gate at Bhadar on Bhadar Antu road in Block Bhadar,Please refer Tender documents. ,NA ,,Construction Works,Under MLC Fund Scheme Construction of Gate  ,Tender,90.0,90.0,Amethi,227405.0,EE office up scidco ,Behind Ram Janaki Mandir Sahabganj Ayodhya ,23-Mar-2026 11:00 AM ,EE office up scidco,No ,No,EE up scidco Ayodhya,Behind Ram Janaki Mandir Sahabganj Ayodhya,1,FDR - Fixed Deposit,21-Mar-2026 10:20 AM,27-Mar-2026 11:00 AM,21-Mar-2026 10:20 AM,27-Mar-2026 09:00 AM,NA ,NA ,21-Mar-2026 10:20 AM,27-Mar-2026 09:00 AM,16-Apr-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,Under the MLC Fund Scheme construction work of Sardar Vallabhbhai Patel Memorial Gate at Bhadar,AOC
,,,,,,,,,,,,,,,,2,6011065,VINAY PRAKASH TRIPATHI,26-Mar-2026 07:40 PM,Accepted-AOC,ok,24-Apr-2026 04:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,2,Finance,.xls,financial,AOC
