EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"75,900",No,fixed,,Nil,Nil,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,03/E-Tender/2025-26 dt. 01.01.2026,2026_PWDBL_1105077_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Raj Bhavan Colony sthit Awas No.-7, Type-6 me shatigrast Endura tiles ke sthan par kota stone lagane ka karya, awas ki bahari satah ka sudharikaran kar rangai-putai ka karya, va chhat par lohe ki seedhi lagane ka karya, staff room ki chhat par water","Raj Bhavan Colony sthit Awas No.-7, Type-6 me shatigrast Endura tiles ke sthan par kota stone lagane ka karya, awas ki bahari satah ka sudharikaran kar rangai-putai ka karya, va chhat par lohe ki seedhi lagane ka karya, staff room ki chhat par water",Please refer Tender documents. ,NA ,"7,59,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,12-Jan-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,860.0,Nil,Nil,No,1.0,SBI Bank,10-Jan-2026 09:00 AM,15-Jan-2026 12:30 PM,10-Jan-2026 09:00 AM,15-Jan-2026 12:00 PM,NA ,NA ,10-Jan-2026 09:00 AM,15-Jan-2026 12:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,AOC,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,20-Jan-2026 02:09 PM,finsummary_2039197.pdf (3516.49 KB),1.0,5801268.0,M/S TAUFEEQUE AHMAD,INR,"682,928",1,5801268,M/S TAUFEEQUE AHMAD,15-Jan-2026 09:33 AM,Accepted-AOC,Financial bid is accepted at the Price Rs. 682928.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,06-Apr-2026 05:51 PM,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1105077_14,03/E-Tender/2025-26 dt. 01.01.2026,"Raj Bhavan Colony sthit Awas No.-7, Type-6 me shatigrast Endura tiles ke sthan par kota stone lagane ka karya, awas ki bahari satah ka sudharikaran kar rangai-putai ka karya, va chhat par lohe ki seedhi lagane ka karya, staff room ki chhat par water",06-Apr-2026,"INR 682,928",30.0,DILIP KUMAR,06-Apr-2026 05:51 PM,578.pdf (706.00 KB),AOC for Acceptance No 578 date 24.03.2026,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,20-Jan-2026 02:06 PM,techsummary_2039197.pdf (3516.49 KB),Finance,Evaluation Letter,DILIP KUMAR,19-Jan-2026 04:43 PM,finance_2039197.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,2,5801220,SANJAY ENTERPRISES,15-Jan-2026 09:13 AM,Rejected-Finance,Financial bid Rejected due to L2,20-Jan-2026 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
