Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
13-Mar-2026 11:00 AM,04-Apr-2026 12:00 PM,13-Mar-2026 11:00 AM,02-Apr-2026 05:00 PM,NA ,NA ,13-Mar-2026 11:00 AM,02-Apr-2026 05:00 PM,10-Apr-2026 11:25 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,1298/NP/NV/RVA/2025-26,2026_DOLBU_1124681_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,tech,247.0,adhishashi adhikari nagar palika parishad,sandila,No,EO and JE,sandila,12-npps sandila me wno 8 me bilal ke makan se rafi abbasi ke makan se madan mohan malviya school tak cc sadak va nali nirman karya,12-npps sandila me wno 8 me bilal ke makan se rafi abbasi ke makan se madan mohan malviya school tak cc sadak va nali nirman karya,Please refer Tender documents. ,NA ,"2,46,000",Civil Works,NA ,Tender,30.0,60.0,nagar palika parishad sandila,241204.0,NA ,NA ,NA ,nagar palika parishad sandila,No ,No,"20,900",No,fixed,,adhishashi adhikari nagar palika parishad,sandila,1,DD - Demand Draft,AOC,eo and je,Internal,,Shiv Kumar,11-Apr-2026 01:50 PM,finsummary_2095925.pdf (147.61 KB),Technical,4 ADMITTED,Shiv Kumar,09-Apr-2026 02:40 PM,technical_2095925.pdf,eo and je,Internal,,gaurav Shukla,10-Apr-2026 11:20 AM,10-Apr-2026 11:25 AM,techsummary_2095925.pdf (108.65 KB),Finance,OM CONSTRUCTIONS WINNER,Shiv Kumar,10-Apr-2026 01:25 PM,,BOQ Comparative Chart,1.0,6025312.0,asthana constructions,01-Apr-2026 11:55 AM,Rejected-AOC,L3,11-Apr-2026 01:52 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,2026_DOLBU_1124681_1,1298/NP/NV/RVA/2025-26,12-npps sandila me wno 8 me bilal ke makan se rafi abbasi ke makan se madan mohan malviya school tak cc sadak va nali nirman karya,1.0,6027135.0,M/S OM CONSTRUCTIONS,INR,"206,640",11-Apr-2026,"INR 206,640",60.0,Shiv Kumar,11-Apr-2026 01:52 PM,12.pdf (148.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6025445.0,M/S ABDUL MOIZ CONTRACTOR,01-Apr-2026 01:47 PM,Rejected-AOC,L4,11-Apr-2026 01:52 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6027135.0,M/S OM CONSTRUCTIONS,02-Apr-2026 04:34 PM,Accepted-AOC,L1,11-Apr-2026 01:52 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6025250.0,M/S PARVEZ ALAM CONTRACTOR AND SUPPLIERS,01-Apr-2026 11:07 AM,Not Admitted-Fee/PreQual/Technical,Others-MINIMUM REQUIRED FD NOT ATTACHED IN TECHNICAL,09-Apr-2026 02:40 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6024161.0,M/S SANJAY TIWARI CONTRACTOR,31-Mar-2026 01:02 PM,Rejected-AOC,L2,11-Apr-2026 01:52 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
