S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,5808569.0,IJ CONSTRUCTION COMPANY,INR,"716,653","Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1103748_1,1197/AA-2/24-25,improvement of road by interlocking tiles infront of Rahul and infront of DRDO boundary under zone 02,1,5808569,IJ CONSTRUCTION COMPANY,16-Jan-2026 11:00 AM,Accepted-AOC,AOC,18-Apr-2026 02:34 PM,18-Apr-2026,"INR 716,653",45.0,DIVAKAR BHASKAR,18-Apr-2026 02:34 PM,1103748ij.pdf (260.00 KB),Finance,in lottery,DIVAKAR BHASKAR,20-Jan-2026 11:44 AM,,BOQ Comparative Chart,CE,Internal,,DIVAKAR BHASKAR,12-Feb-2026 11:31 AM,finsummary_2035631.pdf (235.69 KB),CE,Internal,,DIVAKAR BHASKAR,12-Feb-2026 11:25 AM,techsummary_2035631.pdf (194.18 KB),AOC,1.0,SBI Bank,"1,180",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.xls,boq,05-Jan-2026 09:00 AM,16-Jan-2026 04:00 PM,05-Jan-2026 09:00 AM,16-Jan-2026 03:00 PM,NA ,NA ,05-Jan-2026 09:00 AM,16-Jan-2026 03:00 PM,"99,488",No,percentage,10.0%,Nil,Nil,improvement of road by interlocking tiles infront of Rahul and infront of DRDO boundary under zone 02,improvement of road by interlocking tiles infront of Rahul and infront of DRDO boundary under zone 02,Please refer Tender documents. ,NA ,"9,94,882",Civil Works,NA ,Tender,90.0,45.0,zone 2,208011.0,NA ,NA ,NA ,"OFFICE OF THE CHIEF ENGINEER, KMC",No ,No,"CHIEF ENGINEER, KMC",Motijheel,"Kanpur Municipal Corporation, Kanpur, UP",1197/AA-2/24-25,2026_NNKAN_1103748_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,5808547,M/s Anmol Trading Company,16-Jan-2026 10:50 AM,Rejected-Finance,L1,12-Feb-2026 11:31 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,.pdf,Certificateofnon-pending5workasperthecontractonstamppaperofRs.100as perSerialNo.14oftenderconditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5808585,M/S I.J.TILES INDUSTRIES,16-Jan-2026 11:06 AM,Rejected-Finance,L1,12-Feb-2026 11:31 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
