Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
11-Mar-2026 12:15 PM,30-Mar-2026 04:00 PM,11-Mar-2026 12:15 PM,30-Mar-2026 03:00 PM,NA ,NA ,11-Mar-2026 12:15 PM,30-Mar-2026 03:00 PM,24-Apr-2026 03:00 PM,CEO GIDA,GIDA SECTOR 7 GIDA GORAKHPUR,"1,26,000",No,fixed,,Nil,Nil,Construction of Interlocking Road From Manik Gupta House to Shri Gullu Pasi House in Gram Panchayat Bhagwanpur of Gida Area Sec 27 GIDA Gorakhpur,Construction of Interlocking Road From Manik Gupta House to Shri Gullu Pasi House in Gram Panchayat Bhagwanpur of Gida Area Sec 27 GIDA Gorakhpur,Please refer Tender documents. ,NA ,"12,58,880",Civil Works,NA ,Tender,90.0,180.0,GIDA GORAKHPUR,273212.0,NA ,NA ,NA ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,No ,No,1.0,SBI Bank,Gorakhpur Industrial Development Authority,7029/GIDA/2025-26 DT. 06.03.2026,2026_UGIDA_1123724_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"1,180",Nil,Nil,No,AOC,CEO GIDA,Internal,M(C)FG(F)ACEO,vivek kumar verma,29-Apr-2026 04:08 PM,finsummary_2093622.pdf (302.53 KB),Technical,BID OPENED,vivek kumar verma,30-Mar-2026 08:02 PM,,CEO GIDA,Internal,M(C)GM(F)ACEO,vivek kumar verma,24-Apr-2026 02:47 PM,24-Apr-2026 03:00 PM,techsummary_2093622.pdf (459.04 KB),Finance,BID OPENED,vivek kumar verma,24-Apr-2026 03:11 PM,,BOQ Comparative Chart,1,6014577,ANAND CONSTRUCTION,29-Mar-2026 10:11 PM,Rejected-Technical,NOT RESPONSIVE,24-Apr-2026 02:47 PM,Gorakhpur Industrial Development Authority,2026_UGIDA_1123724_1,7029/GIDA/2025-26 DT. 06.03.2026,Construction of Interlocking Road From Manik Gupta House to Shri Gullu Pasi House in Gram Panchayat Bhagwanpur of Gida Area Sec 27 GIDA Gorakhpur,1.0,6012618.0,M/S SIDDHARTH CONSTRUCTION,INR,"1,174,660.6",29-Apr-2026,"INR 1,174,660.6",180.0,vivek kumar verma,29-Apr-2026 04:31 PM,7029.pdf (303.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,T1,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6016840,Kaushik Associates,30-Mar-2026 12:17 PM,Rejected-Technical,NOT RESPONSIVE,24-Apr-2026 02:47 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6012723,M/S KRISHNA ENTERPRISES,30-Mar-2026 11:47 AM,Rejected-Finance,L2,29-Apr-2026 04:08 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6007322,M/S PRASHANT CONSTRUCTION,28-Mar-2026 03:18 PM,Rejected-Technical,Not RESPONSIVE,24-Apr-2026 02:47 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6012618,M/S SIDDHARTH CONSTRUCTION,30-Mar-2026 11:40 AM,Accepted-AOC,L1,29-Apr-2026 04:31 PM,,,,,,,,,,,,,,,,,AOC
