Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Tender Stage
Finance,Bid Opening Summary,ADITYA KUMAR SINGH,16-Apr-2026 04:23 PM,,BOQ Comparative Chart,"ADITYA KUMAR SINGH, BDO RAJIV, JE RED NARENDRA KUMAR GUPTA, ACCOUNTANT",Internal,,ADITYA KUMAR SINGH,13-Apr-2026 05:22 PM,15-Apr-2026 10:00 AM,techsummary_2111426.pdf (2476.05 KB),1.0,6042430.0,BHAGWAN VENKTES CONSTRUCTION AND SUPPLIERS,12-Apr-2026 05:33 PM,Rejected-AOC,L2,16-Apr-2026 05:08 PM,16-Apr-2026,"INR 998,992.1",90.0,ADITYA KUMAR SINGH,16-Apr-2026 05:08 PM,6.pdf (59.00 KB),AOC,1.0,6042469.0,MAA ENTERPRISES,INR,"998,992.1","ADITYA KUMAR SINGH, BDO RAJIV, JE RED NARENDRA KUMAR GUPTA, ACCOUNTANT",Internal,,ADITYA KUMAR SINGH,16-Apr-2026 04:39 PM,finsummary_2111426.pdf (2476.05 KB),Technical,Bid Opening Summary,ADITYA KUMAR SINGH,13-Apr-2026 04:57 PM,,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Bairia,2026_RDUP_1131539_1,1105 Date 28-03-2026 work no 6,graam panchaayat shreenagar mein aroon sinh ke ghar se chhaththoo ke ghar tak see0see0 rod ka nirmaan kaary,AOC,"19,998",No,fixed,,BDO BAIRIA,BAIRIA,30-Mar-2026 11:00 AM,13-Apr-2026 04:00 PM,30-Mar-2026 11:00 AM,13-Apr-2026 03:00 PM,NA ,NA ,30-Mar-2026 11:00 AM,13-Apr-2026 03:00 PM,15-Apr-2026 10:00 AM,BDO BAIRIA,BDO OFFICE BAIRIA,graam panchaayat shreenagar mein aroon sinh ke ghar se chhaththoo ke ghar tak see0see0 rod ka nirmaan kaary,graam panchaayat shreenagar mein aroon sinh ke ghar se chhaththoo ke ghar tak see0see0 rod ka nirmaan kaary,NIT ,NA ,"9,99,892",Civil Works,NA ,Tender,90.0,90.0,KP BAIRIA,277201.0,NA ,NA ,NA ,BDO OFFICE BAIRIA,No ,No,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Bairia,1105 Date 28-03-2026 work no 6,2026_RDUP_1131539_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,000",BDO BAIRIA,BAIRIA,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1,DD - Demand Draft,AOC
,,,,,,,,,,,,,2.0,6042469.0,MAA ENTERPRISES,12-Apr-2026 05:41 PM,Accepted-AOC,L1,16-Apr-2026 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,2,BC - Bankers Cheque,AOC
,,,,,,,,,,,,,3.0,6042502.0,M/S JAI MAA BHAGAWATI VINDHYACHALI TRADERS,12-Apr-2026 05:26 PM,Rejected-AOC,L3,16-Apr-2026 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,AOC
