Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Technical,as uploaded,Kiran Pal Singh Verma,21-Mar-2026 01:35 AM,technical_2089990.pdf,30-Mar-2026,"INR 40,263,951.21",90.0,Kiran Pal Singh Verma,22-Apr-2026 05:53 PM,aoc_20.pdf (400.00 KB),as per uploaded,SE Gandak Flood Circle Gorakhpur,Internal,SE Drainage Circle Balia,Kiran Pal Singh Verma,21-Mar-2026 01:38 AM,23-Mar-2026 10:00 AM,techsummary_2089990.pdf (660.76 KB),"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",2026_UPIDC_1122384_20,04/SE/2025-26,ANTI EROSION WORK FOR THE PROTECTION OF BHAGALPUR TOWN IN 330 M LENGTH ON L/B OF RIVER SARYU (GHAGHRA) IN DIST. DEORIA,1,5969783,M/S RAGHVENDRA PRATAP SINGH,26-May-2026 05:01 PM,Accepted-AOC,as per uploaded,22-Apr-2026 05:53 PM,Finance,as uploaded,Kiran Pal Singh Verma,26-Mar-2026 05:59 PM,finance_2089990.pdf,BOQ Comparative Chart,SE GANDAK FLOOD CIRCLE GORAKHPUR,Internal,SE DRAINAGE CIRCLE BALLIA,Kiran Pal Singh Verma,29-Mar-2026 05:01 PM,finsummary_2089990.pdf (660.76 KB),1.0,5969783.0,M/S RAGHVENDRA PRATAP SINGH,INR,"40,263,951.21",AOC,ANTI EROSION WORK FOR THE PROTECTION OF BHAGALPUR TOWN IN 330 M LENGTH ON L/B OF RIVER SARYU (GHAGHRA) IN DIST. DEORIA,ANTI EROSION WORK FOR THE PROTECTION OF BHAGALPUR TOWN IN 330 M LENGTH ON L/B OF RIVER SARYU (GHAGHRA) IN DIST. DEORIA,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,DEORIA,274001.0,GORAKHPUR ,SE GANDAK FLOOD CIRCLE GORAKHPUR ,07-Mar-2026 11:00 AM ,SE GANDAK FLOOD CIRCLE GORAKHPUR,No ,No,"8,95,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"5,830",Nil,Nil,No,07-Mar-2026 10:00 AM,13-Mar-2026 03:00 PM,07-Mar-2026 10:00 AM,13-Mar-2026 02:30 PM,NA ,NA ,07-Mar-2026 10:00 AM,13-Mar-2026 02:30 PM,23-Mar-2026 10:00 AM,SE GANDAK FLOOD CIRCLE GORAKHPUR,SE GANDAK FLOOD CIRCLE GORAKHPUR,1,Fee/PreQual/Technical,.pdf,BID DOCUMENT,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",04/SE/2025-26,2026_UPIDC_1122384_20,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,5969409,Om Nath Yadav,13-Mar-2026 06:22 AM,Rejected-Finance,ATTACHED,29-Mar-2026 05:38 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,AOC
