Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
25-Apr-2026,"INR 446,297",30.0,MEENAKSHI AGARWAL,28-Apr-2026 07:06 PM,100by405_Madarsa_AOC.pdf (349.00 KB),AOC issue,"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1130146_1,686/AA-4/25-26,Improvement work done by CC near M.No. 100/425 and Madrasa Islamia under Zone-04 Ward-97.,1.0,6015133.0,M/s Farhan Enterprises,INR,"446,297",1,6015133,M/s Farhan Enterprises,28-Mar-2026 01:27 AM,Accepted-AOC,AOC issue,28-Apr-2026 07:06 PM,Finance,TF,MEENAKSHI AGARWAL,13-Apr-2026 05:49 PM,finance_2108294.pdf,BOQ Comparative Chart,EE 4,Internal,EE 4,Nanak Chand,24-Apr-2026 08:06 PM,finsummary_2108294.pdf (42.76 KB),"Jr. Engg., Exe. Engg.",Internal,"Jr. Engg., Exe. Engg.",MEENAKSHI AGARWAL,24-Apr-2026 05:18 PM,techsummary_2108294.pdf (215.11 KB),AOC,Improvement work done by CC near M.No. 100/425 and Madrasa Islamia under Zone-04 Ward-97.,Improvement work done by CC near M.No. 100/425 and Madrasa Islamia under Zone-04 Ward-97.,Please refer Tender documents. ,NA ,"4,50,805",Civil Works,NA ,Tender,90.0,30.0,ward-97,208001.0,NA ,NA ,NA ,"Chief Engineer Office, KNN, Motijheel",No ,No,"Chief Engineer, KNN","Chief Engineer Office, KNN, Motijheel",25-Mar-2026 05:00 PM,30-Mar-2026 04:00 PM,25-Mar-2026 05:00 PM,30-Mar-2026 03:00 PM,NA ,NA ,25-Mar-2026 05:00 PM,30-Mar-2026 03:00 PM,"Kanpur Municipal Corporation, Kanpur, UP",686/AA-4/25-26,2026_NNKAN_1130146_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"45,081",No,percentage,10.0%,Nil,Nil,590.0,Nil,Nil,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,6020174,M/S S.A BUILDERS,30-Mar-2026 12:02 AM,Rejected-Finance,L2 Bidder,24-Apr-2026 08:06 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scan copy of pending work affidavit,,,,,,,,,,,,,AOC
