Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
20-Apr-2026,"INR 1,933,644.2",30.0,PRAVEEN KUMAR SHARMA,20-Apr-2026 02:10 PM,aoc6.pdf (399.00 KB),1,6016092,ONES ASSOCIATION,28-Mar-2026 01:01 PM,Rejected-AOC,l2,20-Apr-2026 02:10 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,2026_UPPRC_1128918_6,07/PM12/UPPCL/2025-26,Construction of Marriage Hall in Futera Village in Badagaon Development Block,1.0,6016280.0,RUDRAKSH ELECTRICAL AND CONSTRUCTION,INR,"1,933,644.2",Finance,Two Bid Admitted,PRAVEEN KUMAR SHARMA,20-Apr-2026 11:36 AM,finance_2105819.pdf,BOQ Comparative Chart,PM 12 Jhansi,Internal,Ravikant Accountant,PRAVEEN KUMAR SHARMA,01-Apr-2026 12:39 PM,01-Apr-2026 02:00 PM,techsummary_2105819.pdf (3072.17 KB),Technical,Two bids Admitted,PRAVEEN KUMAR SHARMA,29-Mar-2026 12:09 PM,technical_2105819.pdf,PM 12 Jhansi,Internal,Ravikant Accountant,PRAVEEN KUMAR SHARMA,20-Apr-2026 01:00 PM,finsummary_2105819.pdf (1030.25 KB),AOC,Construction of Marriage Hall in Futera Village in Badagaon Development Block,Construction of Marriage Hall in Futera Village in Badagaon Development Block,As per NIT ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Jhansi,284003.0,NA ,NA ,NA ,Jhansi,No ,No,"46,000",Yes,fixed,,Nil,Nil,23-Mar-2026 09:00 AM,28-Mar-2026 04:00 PM,23-Mar-2026 09:00 AM,28-Mar-2026 03:00 PM,23-Mar-2026 09:00 AM ,28-Mar-2026 03:00 PM ,23-Mar-2026 09:00 AM,28-Mar-2026 03:00 PM,01-Apr-2026 02:00 PM,Project Manager Unit 12,129 KK PURI AWAS VIKASJHANSI,1,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-12 Orai,07/PM12/UPPCL/2025-26,2026_UPPRC_1128918_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"5,900",Nil,Nil,No,AOC
,,,,,,2,6016280,RUDRAKSH ELECTRICAL AND CONSTRUCTION,28-Mar-2026 02:25 PM,Accepted-AOC,l1,20-Apr-2026 02:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
